EX_RL,RL,EX_RT,RT,nu_RL,nu_RT,q,Q2
31.573999999999998,34.0704,32.461999999999996,11.5704,0.03277344985616892,0.03365881892595013,0.167,0.026
31.708,34.9164,32.645,11.581199999999999,0.03290705732591448,0.03384126805227439,0.167,0.026
31.858999999999998,35.391600000000004,32.818,11.4552,0.03305761308896393,0.03401374455097717,0.167,0.026
32.014,35.416799999999995,33.02,11.9412,0.03321215498128005,0.03421512993752707,0.167,0.026
32.199,35.5428,33.214,11.3004,0.03339660541896983,0.03440853626017315,0.167,0.026
32.384,35.19000000000001,33.38,11.6136,0.03358105282212165,0.03457402561963008,0.167,0.026
32.586999999999996,35.2908,33.56,10.998000000000001,0.03378344296749347,0.03475346915288213,0.167,0.026
32.779,35.43839999999999,33.717999999999996,11.1708,0.03397486279736661,0.03491097833207668,0.167,0.026
32.979,34.905599999999986,33.88,11.2536,0.03417425497838167,0.03507247278817971,0.167,0.026
33.195,35.0676,34.05,11.1852,0.0343895945511985,0.03524193977816559,0.167,0.026
33.368,35.6544,34.223000000000006,11.34,0.03456206261530603,0.03541439473276675,0.167,0.026
33.519,35.7552,34.410999999999994,11.516399999999999,0.03471259615620426,0.03560179942198616,0.167,0.026
33.671,35.7624,34.618,11.7252,0.03486412456692634,0.03580814032414281,0.167,0.026
33.823,35.571600000000004,34.785999999999994,12.2616,0.03501565092994952,0.0359756026130178,0.167,0.026
33.997,34.286399999999986,34.963,12.441600000000001,0.03518910622664961,0.03615203339066575,0.167,0.026
34.191,34.434,35.111000000000004,12.564,0.03538249575033525,0.03629955529992124,0.167,0.026
34.39200000000001,33.336,35.28199999999999,12.3336,0.03558285972864361,0.03647000049489613,0.167,0.026
34.585,32.666399999999996,35.45,11.286,0.03577524565210766,0.0366374529005622,0.167,0.026
34.78,31.7664,35.625,10.580400000000001,0.03596962186004937,0.03681187983106504,0.167,0.026
34.972,31.68,35.796,10.4508,0.03616100437299785,0.03698231723973855,0.167,0.026
35.098,32.0184,36.012,10.5624,0.03628659737212203,0.03719760289581409,0.167,0.026
35.235,32.176800000000014,36.197,11.073599999999999,0.03642315324332657,0.03738198778802193,0.167,0.026
35.425,32.61960000000001,36.421,11.581199999999999,0.0366125345461672,0.03760523895166479,0.167,0.026
35.589000000000006,33.3252,36.602000000000004,11.844000000000001,0.03677599794128739,0.03778563061901608,0.167,0.026
35.78199999999999,33.876000000000005,36.75800000000001,12.441600000000001,0.03696836339719667,0.03794110398231432,0.167,0.026
35.95,34.1028,36.922000000000004,12.5892,0.03713580836184072,0.03810454801487673,0.167,0.026
36.183,33.22439999999999,37.078,11.9124,0.03736803444273917,0.03826001695752446,0.167,0.026
36.381,31.14,37.233000000000004,11.5524,0.03756537299836715,0.0384144871701313,0.167,0.026
36.56300000000001,31.532400000000003,37.425,10.656,0.03774676194144533,0.03860582796774636,0.167,0.026
36.763,30.3696,37.601,9.838799999999999,0.0379460870672883,0.03878122083158075,0.167,0.026
36.897,32.0328,37.777,9.2736,0.03807963291987448,0.03895661095290137,0.167,0.026
37.018,32.8644,37.964,9.629999999999999,0.03820022146537916,0.03914295995196859,0.167,0.026
37.205000000000005,33.5376,38.122,10.047600000000001,0.03838658303109632,0.03930040749555808,0.167,0.026
37.394,35.8092,38.279,10.3572,0.03857493462242267,0.03945685634671925,0.167,0.026
37.581,35.3016,38.438,10.299600000000002,0.0387612899624461,0.03961529595305713,0.167,0.026
37.75999999999999,36.136799999999994,38.61999999999999,10.296,0.03893966998129095,0.03979665174939839,0.167,0.026
37.968,34.4304,38.788999999999994,10.6452,0.03914694599299651,0.03996505093503977,0.167,0.026
38.168,32.76,38.959,10.8252,0.03934624623845728,0.04013444401519095,0.167,0.026
38.354,31.744799999999998,39.129,10.8468,0.03953159228892034,0.04030383453755526,0.167,0.026
38.565000000000005,31.460400000000014,39.299,10.7208,0.0397418467354651,0.04047322250224994,0.167,0.026
38.759,31.467599999999997,39.47999999999999,10.6452,0.03993515777302115,0.04065356805352138,0.167,0.026
38.949,30.9456,39.638,10.310400000000001,0.04012447978716338,0.04081099439686575,0.167,0.026
39.134,31.136400000000002,39.808,10.166400000000001,0.0403088165730221,0.04098037470429006,0.167,0.026
39.28,31.2768,39.978,10.1196,0.04045429103314646,0.04114975245450658,0.167,0.026
39.423,31.35600000000001,40.147000000000006,9.997200000000001,0.04059677446337417,0.04131813133044204,0.167,0.026
39.597,31.427999999999997,,,0.04077014346938057,,0.167,0.026
39.766999999999996,31.633200000000006,,,0.0409395243935613,,0.167,0.026
39.974999999999994,31.521599999999996,,,0.04114676345754908,,0.167,0.026
40.161,31.733999999999998,,,0.04133207976303765,,0.167,0.026
14.353,18.8532,14.426,4.2804,0.01622103891110349,0.01629393289277559,0.205,0.04
14.376,20.3148,14.568,4.482000000000001,0.01624400555928496,0.01643572530567461,0.205,0.04
14.536999999999999,22.806,14.731,5.396400000000001,0.01640477077723013,0.01659848480507087,0.205,0.04
14.681,24.84,14.894,6.634799999999999,0.01654855882987327,0.01676124193812356,0.205,0.04
14.78,26.614800000000002,15.046000000000001,7.747200000000001,0.01664741204474041,0.01691301332886574,0.205,0.04
14.961,29.0016,15.219999999999999,7.718399999999999,0.01682814142316325,0.01708674910561037,0.205,0.04
15.14,29.433600000000002,15.384,6.767999999999999,0.01700687092241182,0.01725049759941655,0.205,0.04
15.279,30.8556,15.558,6.138,0.0171456589005583,0.01742422813892297,0.205,0.04
15.360000000000001,32.5368,15.68,7.3764,0.01722653455480483,0.01754603759905926,0.205,0.04
15.533,34.412400000000005,15.806000000000001,11.1708,0.01739926702035888,0.01767183942080308,0.205,0.04
15.613,39.15,15.91,13.968,0.01747914240386628,0.01777567478019826,0.205,0.04
15.702,45.54,16.032999999999998,17.2584,0.01756800309836848,0.01789847881803475,0.205,0.04
15.747,47.6532,16.159,19.5264,0.01761293239454531,0.01802427667964679,0.205,0.04
15.777,49.571999999999996,16.314,19.314,0.01764288515849266,0.01817902607849575,0.205,0.04
15.851,53.449200000000005,16.466,15.318,0.0177167683002768,0.0183307782505242,0.205,0.04
15.952999999999998,57.438,16.496,12.6252,0.01781860642623911,0.01836072909407527,0.205,0.04
16.122999999999998,55.4472,16.584999999999997,9.4104,0.01798833457770321,0.0184495827918596,0.205,0.04
16.172,53.07480000000001,16.673000000000002,8.060400000000001,0.01803725574365878,0.01853743744020164,0.205,0.04
16.194,50.439599999999984,16.852,7.3511999999999995,0.01805922027925,0.01871613965451857,0.205,0.04
16.224,48.924,17.017999999999997,7.138800000000001,0.0180891718492493,0.01888186094682354,0.205,0.04
16.247999999999998,46.2132,17.177999999999997,8.6508,0.01811313304755835,0.01904158999152727,0.205,0.04
16.284,43.4556,17.311,10.1736,0.01814907474887129,0.01917436302570152,0.205,0.04
16.314,41.076,17.471,11.6424,0.01817902607849575,0.01933408789788693,0.205,0.04
16.354,38.412,17.641000000000002,12.491999999999999,0.01821896106002363,0.01950379307816874,0.205,0.04
16.387999999999998,35.737199999999994,17.801000000000002,12.783600000000002,0.01825290568232951,0.01966351325132543,0.205,0.04
16.44,32.9148,17.975,12.585600000000001,0.01830482078797324,0.01983720635373487,0.205,0.04
16.492,29.073600000000003,18.127000000000002,12.362400000000001,0.01835673565289753,0.01998893605454555,0.205,0.04
16.547,26.2152,18.29,12.4164,0.01841164534423534,0.02015164390981106,0.205,0.04
16.612,24.0768,18.453,11.3832,0.01847653826863471,0.02031434940098542,0.205,0.04
16.761000000000003,21.790799999999997,18.616,10.656,0.01862529139919111,0.02047705252816989,0.205,0.04
16.929,21.33,18.779,10.782,0.01879301067944184,0.02063975329146928,0.205,0.04
17.016,19.512,18.919999999999998,12.5244,0.01887986431934507,0.02078049253578307,0.205,0.04
17.163,17.2584,19.061,15.2424,0.01902661549038243,0.0209212300113979,0.205,0.04
17.357,15.5412,19.143,17.8272,0.01922028415981458,0.02100307652426814,0.205,0.04
17.520999999999997,15.4872,19.217000000000002,20.217599999999997,0.01938400145319719,0.02107693749801953,0.205,0.04
17.693,16.5996,19.321,23.238000000000003,0.01955570238433779,0.02118074128639158,0.205,0.04
17.788999999999998,18.144000000000002,19.424,26.1072,0.01965153431736333,0.02128354601311067,0.205,0.04
17.936,20.642400000000002,19.506,28.7028,0.01979827537538803,0.02136538987812386,0.205,0.04
18.061,22.442400000000003,19.623,30.0204,0.01992305367383729,0.02148216606464359,0.205,0.04
18.183999999999997,24.476399999999998,19.788,29.3292,0.02004583416231576,0.02164684836088959,0.205,0.04
18.334,27.2376,19.932,25.7724,0.02019556464344063,0.02179056911333532,0.205,0.04
18.474999999999998,28.7352,20.003,22.8924,0.02033630947025955,0.02186143074993652,0.205,0.04
18.633,29.375999999999998,20.086,19.5012,0.02049402142984569,0.02194426843276709,0.205,0.04
18.782,29.3544,20.240000000000002,16.8768,0.02064274776189201,0.02209796564297939,0.205,0.04
18.966,26.28,20.401,16.218,0.02082640708391459,0.02225864683490286,0.205,0.04
19.149,24.2892,20.559,15.9228,0.02100906527001634,0.02241633172624447,0.205,0.04
19.359,22.3992,20.71,16.113599999999998,0.02121866935367933,0.02256702850351289,0.205,0.04
19.421999999999997,24.217200000000002,20.879,15.2784,0.02128154981380881,0.02273568673058257,0.205,0.04
19.546999999999997,27.6156,21.048000000000002,12.9852,0.02140631158634143,0.02290434241807127,0.205,0.04
19.631,29.7288,21.285999999999998,11.023200000000001,0.02149015071668359,0.02314185322192941,0.205,0.04
19.772000000000002,31.971600000000002,21.45,10.6776,0.02163087927454832,0.02330551319800378,0.205,0.04
19.947,33.5808,21.619,11.2392,0.02180553991898648,0.0234741603058648,0.205,0.04
20.148,30.8412,21.775,12.168,0.02200614678402779,0.02362983230565519,0.205,0.04
20.357,28.6128,21.912999999999997,12.495600000000001,0.02221473419148445,0.02376754034826334,0.205,0.04
20.490000000000002,29.556000000000008,22.101,12.8124,0.02234746961003964,0.02395513988517983,0.205,0.04
20.59,30.5352,22.264,12.906,0.02244726964061883,0.02411779013236526,0.205,0.04
20.766,31.8456,22.427,13.32,0.02262291553465268,0.02428043801796598,0.205,0.04
20.933,35.36280000000001,22.591,14.245199999999999,0.02278957698965023,0.02444408136010345,0.205,0.04
21.009,37.3356,22.754,15.145199999999999,0.02286542210020492,0.02460672450836299,0.205,0.04
21.166,40.1076,22.904999999999998,15.4512,0.02302210050493514,0.02475739182099801,0.205,0.04
21.248,42.9588,23.08,14.1984,0.02310393166673563,0.02493200372116888,0.205,0.04
21.362,46.321200000000005,23.244,11.7252,0.02321769594716905,0.02509563754590083,0.205,0.04
21.434,49.1184,23.442999999999998,9.8964,0.02328954647633452,0.02529419001393585,0.205,0.04
21.528,52.65359999999999,23.629,9.4824,0.02338335064022345,0.02547976853620249,0.205,0.04
21.596,54.5472,23.792,10.8648,0.02345120848187321,0.02564239664940438,0.205,0.04
21.77,56.419200000000004,23.955000000000002,12.0672,0.02362484285204047,0.0258050224019879,0.205,0.04
21.956,57.679199999999994,24.111,12.6792,0.02381044903010299,0.02596066201591007,0.205,0.04
22.031,55.872,24.281,12.9564,0.02388528936089429,0.02613026682571196,0.205,0.04
22.176000000000002,53.3556,24.444,11.9304,0.02402997924929728,0.02629288549705855,0.205,0.04
22.346,51.2172,24.615000000000002,11.7684,0.02419961329023934,0.02646348291608369,0.205,0.04
22.4,49.420799999999986,24.77,12.3948,0.02425349650685149,0.02661811575923423,0.205,0.04
22.478,46.9152,24.934,12.8628,0.0243313273621748,0.02678172496010767,0.205,0.04
22.571,42.8436,25.092,13.1868,0.02442412498294999,0.02693934619906813,0.205,0.04
22.683,39.3444,25.26,13.0464,0.02453588023711717,0.02710694103362954,0.205,0.04
22.766000000000002,36.73440000000001,25.423000000000002,12.5208,0.02461869814375106,0.02726954553079963,0.205,0.04
22.956,33.6672,25.590000000000003,12.2472,0.02480827899861993,0.02743613787522392,0.205,0.04
23.114,35.04239999999999,25.755,11.394,0.02496592800317288,0.02760073266935592,0.205,0.04
23.201,36.608399999999996,25.911,10.774799999999999,0.02505273378644723,0.02775634734219956,0.205,0.04
23.354,38.6928,26.075,11.2104,0.02520539060138915,0.02791993992461173,0.205,0.04
23.456999999999997,41.1444,26.238999999999997,12.0672,0.02530815839678624,0.02808353011880804,0.205,0.04
23.567999999999998,43.556400000000004,26.415999999999997,12.884400000000001,0.02541890710152828,0.02826008514883682,0.205,0.04
23.752,44.532000000000004,26.57,13.125599999999999,0.02560248812853949,0.02841369573691921,0.205,0.04
23.884,45.2412,26.727999999999998,13.1328,0.02573418570790587,0.02857129402209324,0.205,0.04
23.983,45.1692,26.891000000000002,13.3344,0.02583295787651352,0.0287338772721828,0.205,0.04
24.156,42.56999999999999,27.054000000000002,14.025599999999999,0.0260055576566014,0.0288964581636062,0.205,0.04
24.323,40.4676,27.254,14.1768,0.02617216879498052,0.02909594069757127,0.205,0.04
24.395,39.1212,27.412,13.32,0.02624400037771402,0.02925352938890313,0.205,0.04
24.562,36.2556,27.567999999999998,12.042,0.02641060797041561,0.02940912111269434,0.205,0.04
24.781000000000002,35.139599999999994,27.715,11.4588,0.02662908962184218,0.02955573441417236,0.205,0.04
24.781000000000002,33.7104,27.882,11.4876,0.02662908962184218,0.02972229277652971,0.205,0.04
24.948,36.9612,28.047,11.7936,0.02679569148853389,0.0298868539970556,0.205,0.04
25.111,39.15,28.215,12.4596,0.02695830050250514,0.03005440475732257,0.205,0.04
25.191000000000003,40.831199999999995,28.38,13.176,0.02703810774421278,0.03021896110171518,0.205,0.04
25.348,42.922799999999995,28.528000000000002,13.8672,0.0271947278037068,0.03036656110068492,0.205,0.04
25.541,45.1836,28.698999999999998,14.0508,0.02738725774348261,0.03053709651710079,0.205,0.04
25.631,47.0736,28.862,13.8096,0.02747703741344587,0.03069965125303931,0.205,0.04
25.776,49.366800000000005,29.055999999999997,12.909600000000001,0.02762168092426798,0.03089311823428886,0.205,0.04
25.946,49.712399999999995,29.235,12.6072,0.02779126059378356,0.03107162346641346,0.205,0.04
26.155,47.718,29.381999999999998,13.114799999999999,0.02799974031768393,0.03121821502284838,0.205,0.04
26.346,45.5832,29.535,13.6152,0.02819026145817283,0.03137078787208303,0.205,0.04
26.508,46.1628,29.705,14.0472,0.02835185276635954,0.03154031082452491,0.205,0.04
26.665000000000003,46.6416,29.871000000000002,14.3316,0.02850845446520012,0.03170584252771569,0.205,0.04
26.8,46.4328,30.04,14.1336,0.02864311022707611,0.03187436325670845,0.205,0.04
26.977,45.9432,30.208,13.8384,0.02881965644134077,0.03204188431069177,0.205,0.04
27.154999999999998,43.430399999999985,30.363,14.202,0.02899719728705996,0.03219644020567536,0.205,0.04
27.325,43.7112,30.52,13.9968,0.02916675614314279,0.03235298819800825,0.205,0.04
27.459,43.8192,30.686,13.975200000000001,0.0293004066099698,0.03251850790140765,0.205,0.04
27.514,43.12079999999999,30.849999999999998,13.870800000000001,0.02935526268352007,0.0326820309916922,0.205,0.04
27.657,43.8624,31.053,13.6656,0.02949788721818081,0.03288443736710711,0.205,0.04
27.809,43.912800000000004,31.224999999999998,13.446,0.02964948613222873,0.03305593153472763,0.205,0.04
27.973000000000003,42.811199999999985,31.371000000000002,13.3812,0.02981305108182042,0.03320150010693546,0.205,0.04
28.153000000000002,42.397200000000005,31.521,13.2372,0.02999257083979323,0.03335105489075296,0.205,0.04
28.348000000000003,40.982400000000005,31.696,13.14,0.0301870473328556,0.03352553295045624,0.205,0.04
28.500999999999998,40.6764,31.858999999999998,13.2876,0.03033963421879982,0.03368804435799433,0.205,0.04
28.636000000000003,40.8672,32.02600000000001,13.428,0.03047426798134723,0.03385454133258037,0.205,0.04
28.8,41.367599999999996,32.189,13.3344,0.03063782089509814,0.03401704797134109,0.205,0.04
28.969,42.346799999999995,32.348,13.4028,0.03080635768144546,0.03417556444778391,0.205,0.04
29.168,43.016400000000004,32.505,13.3416,0.03100480899174229,0.03433208480733541,0.205,0.04
29.349,41.367599999999996,32.674,13.7808,0.03118530688113808,0.03450056606464535,0.205,0.04
29.49,40.330799999999996,32.854,13.9428,0.03132591372023619,0.03468001077351701,0.205,0.04
29.637,39.7728,33.063,13.993200000000002,0.03147250195119611,0.03488836241581517,0.205,0.04
29.799,39.3696,33.228,14.112,0.03163404594458719,0.03505284781981288,0.205,0.04
29.968999999999998,39.4236,33.38600000000001,14.2632,0.03180356491584568,0.03521035279370821,0.205,0.04
30.183,39.366000000000014,33.539,14.2524,0.03201695574096775,0.03536287132455129,0.205,0.04
30.373,38.556000000000004,33.696,14.472000000000001,0.03220641148056558,0.03551937511145553,0.205,0.04
30.561,38.43,33.876999999999995,14.245199999999999,0.03239386979779546,0.03569980033351783,0.205,0.04
30.771,37.674,34.068,14.4324,0.03260326102034483,0.03589019065194954,0.205,0.04
30.942,37.3788,34.26499999999999,13.6368,0.03277376241265451,0.03608655843176578,0.205,0.04
31.088,37.331999999999994,34.428,13.8888,0.03291933464869778,0.03624903272617708,0.205,0.04
31.241,37.263600000000004,34.577,14.101199999999999,0.03307188434718711,0.0363975501138718,0.205,0.04
31.409,37.727999999999994,34.719,14.0688,0.03323938750751942,0.0365390883442025,0.205,0.04
31.582,37.875600000000006,34.896,13.968,0.03341187326556039,0.03671551025704822,0.205,0.04
31.767999999999997,37.3968,35.062999999999995,13.870800000000001,0.03359731742092187,0.03688196228564955,0.205,0.04
31.964,37.137600000000006,35.242999999999995,13.6728,0.0337927283731041,0.03706136889138989,0.205,0.04
32.182,37.1772,35.388000000000005,14.029200000000001,0.03401006920703864,0.03720588879223286,0.205,0.04
32.370999999999995,37.08,35.551,14.0976,0.03419849431858779,0.0373683468711814,0.205,0.04
32.585,37.14840000000001,35.70300000000001,13.860000000000001,0.03441183956422478,0.03751983940111536,0.205,0.04
32.781,36.7668,35.881,13.215599999999998,0.03460723632108653,0.03769724252576268,0.205,0.04
32.969,37.8036,36.044,13.5648,0.03479465450072361,0.03785969348761142,0.205,0.04
33.141,38.3904,36.221999999999994,13.4892,0.03496611945296202,0.03803709123681465,0.205,0.04
33.297,38.6028,36.367,14.4468,0.03512163190964479,0.03818159856552938,0.205,0.04
33.439,38.534400000000005,36.517,15.0624,0.03526318624511759,0.03833108694639087,0.205,0.04
33.619,37.339200000000005,36.681,15.0336,0.03544261875005184,0.03849452529621722,0.205,0.04
33.785000000000004,37.285199999999996,36.857,15.1776,0.03560809284861755,0.0386699199004692,0.205,0.04
34.001000000000005,38.0268,37.05899999999999,14.5512,0.03582340488738112,0.03887122169101076,0.205,0.04
34.17,38.9988,37.231,14.0544,0.03599186373879881,0.03904262432839367,0.205,0.04
34.386,38.307599999999994,37.379999999999995,14.299199999999999,0.03620716840918803,0.03919110472849141,0.205,0.04
34.569,36.1404,37.527,14.3208,0.03638957607590854,0.03933759017709093,0.205,0.04
34.69499999999999,35.2296,37.687,14.3424,0.03651516651522435,0.03949702794701082,0.205,0.04
34.837,34.7436,37.863,14.3064,0.0366567032611389,0.03967240687657103,0.205,0.04
35.019,34.336800000000004,38.047,14.2776,0.03683810690105283,0.03985575464402125,0.205,0.04
35.187999999999995,35.056799999999996,38.209,14.5584,0.03700655051079238,0.04001717791517656,0.205,0.04
35.409000000000006,35.5752,38.348,14.9364,0.03722681910624637,0.04015568121605284,0.205,0.04
35.589999999999996,36.8424,38.513,14.9832,0.0374072168602062,0.04032008938949794,0.205,0.04
35.79,37.645199999999996,38.67499999999999,14.9472,0.03760654802048613,0.04048150597931865,0.205,0.04
35.98,37.105199999999996,38.846,14.994,0.03779590934143151,0.04065188763783745,0.205,0.04
36.15400000000001,38.2068,39.053,14.6304,0.03796932164135391,0.04085813565712293,0.205,0.04
36.290000000000006,38.0232,39.260000000000005,14.8644,0.03810486042280203,0.04106437988480494,0.205,0.04
36.431,37.5408,39.461000000000006,14.860800000000001,0.03824538051838466,0.04126464239078409,0.205,0.04
36.601,37.062,39.633,14.8428,0.03841479956942351,0.04143600846317064,0.205,0.04
36.78799999999999,35.1504,39.778,15.1704,0.0386011575699694,0.04158047201409332,0.205,0.04
36.996,35.2152,39.921,14.9436,0.03880843983706406,0.04172294114253106,0.205,0.04
37.176,36.1584,40.088,15.0372,0.03898781563036202,0.0418893188836762,0.205,0.04
37.343,37.9476,40.27,15.303600000000001,0.03915423394008677,0.04207063792380872,0.205,0.04
37.498999999999995,38.3256,,,0.03930968833436488,,0.205,0.04
37.641,37.85760000000001,,,0.03945118982026052,,0.205,0.04
37.801,37.0368,,,0.03961062597556975,,0.205,0.04
37.99,37.3536,,,0.03979895701469616,,0.205,0.04
38.161,35.967600000000004,,,0.03996934903995886,,0.205,0.04
38.337999999999994,35.73,,,0.0401457170068884,,0.205,0.04
38.477,35.380799999999994,,,0.04028421872079235,,0.205,0.04
38.626,34.6932,,,0.04043268268789824,,0.205,0.04
38.808,35.388000000000005,,,0.04061402527067948,,0.205,0.04
38.989000000000004,36.1008,,,0.0407943685585046,,0.205,0.04
39.182,36.3996,,,0.04098666511374383,,0.205,0.04
39.362,35.964000000000006,,,0.04116600608084475,,0.205,0.04
39.5,36.1548,,,0.04130349888084694,,0.205,0.04
39.622,35.992799999999995,,,0.04142504908339717,,0.205,0.04
39.80599999999999,35.3448,,,0.04160836820964953,,0.205,0.04
39.989999999999995,34.8444,,,0.0417916843406676,,0.205,0.04
40.176,34.056000000000004,,,0.04197698999423061,,0.205,0.04
14.401,26.1972,14.383,-0.3744,0.01696461611201272,0.01694664337441054,0.24,0.056
14.624,24.3792,14.626999999999999,2.25,0.01718727596818681,0.01719027136207352,0.24,0.056
14.776,22.806,14.792,1.5588,0.0173390415833321,0.01735501679156215,0.24,0.056
14.876999999999999,23.9868,14.996,1.4112,0.01743988470305702,0.01755869869833759,0.24,0.056
15.027000000000001,24.9696,15.203,-0.2232,0.01758965003630308,0.01776537213959273,0.24,0.056
15.200999999999999,26.895599999999998,15.365,0.1044,0.01776337531300243,0.01792711391066604,0.24,0.056
15.373,29.0628,15.647999999999998,4.7232,0.01793510109807706,0.01820965720095735,0.24,0.056
15.521999999999998,30.5064,15.661999999999999,6.3108,0.01808386142226048,0.01822363442245667,0.24,0.056
15.655,32.3964,15.713999999999999,9.6912,0.01821664581388838,0.0182755496638265,0.24,0.056
15.822,35.5464,15.765999999999998,12.42,0.01838337285750491,0.01832746466447333,0.24,0.056
16.012999999999998,37.5264,15.855,16.6176,0.01857405763030684,0.01841631862624205,0.24,0.056
16.172,34.0992,15.915,20.2752,0.0187327927391383,0.01847621977557701,0.24,0.056
16.276,30.4884,15.966999999999999,23.886,0.01883661825964111,0.01852813384577701,0.24,0.056
16.401,26.0676,16.041,27.4356,0.01896140727474283,0.01860201114605964,0.24,0.056
16.485,22.2804,16.116,30.7512,0.01904526471157908,0.01867688629086039,0.24,0.056
16.561,18.6048,16.279,32.652,0.01912113518470449,0.01883961321229322,0.24,0.056
16.68,16.315199999999997,16.361,30.186,0.01923993134022339,0.01892147494122653,0.24,0.056
16.820999999999998,14.3136,16.467,26.3844,0.01938068817882055,0.01902729531369829,0.24,0.056
17.008,14.112,16.54,22.3092,0.0195673629587958,0.01910017102642492,0.24,0.056
17.171,14.1156,16.642,17.906399999999998,0.01973007693969997,0.01920199657039312,0.24,0.056
17.363,13.7268,16.746000000000002,16.0704,0.01992173700102207,0.01930581774026585,0.24,0.056
17.535999999999998,13.0212,16.904,13.6296,0.02009442789263183,0.01946354421393082,0.24,0.056
17.67,12.7224,17.068,10.9476,0.02022818663738413,0.01962725795067755,0.24,0.056
17.82,12.3876,17.232,9.989999999999998,0.02037791468032246,0.0197909692938989,0.24,0.056
18.0,13.554,17.395,9.759599999999999,0.02055758568932831,0.01995368002565101,0.24,0.056
18.162000000000003,15.4188,17.559,10.3824,0.02071928713279192,0.02011738659673057,0.24,0.056
18.319,17.9208,17.723,11.0556,0.02087599556312547,0.02028109077460094,0.24,0.056
18.458,20.9628,17.865,11.88,0.02101473559169875,0.02042283270282752,0.24,0.056
18.621,24.0912,18.05,12.4884,0.02117742854358085,0.02060749379135984,0.24,0.056
18.784,23.9832,18.214000000000002,14.5764,0.02134011913202016,0.02077119080481893,0.24,0.056
18.976,21.4776,18.394000000000002,14.4072,0.0215317516403335,0.02095085550427811,0.24,0.056
19.037,18.7776,18.540999999999997,14.49,0.02159263419879842,0.02109757953738089,0.24,0.056
19.139,14.9976,18.699,14.706,0.021694437081754,0.02125528077648653,0.24,0.056
19.246,12.798,18.868,15.1056,0.02180122930759865,0.02142395875787884,0.24,0.056
19.419999999999998,12.5892,19.036,18.068399999999997,0.02197488925756375,0.02159163612673787,0.24,0.056
19.593,14.860800000000001,19.106,21.0996,0.02214754849238609,0.0216615009561778,0.24,0.056
19.755000000000003,18.9504,19.158,23.907600000000002,0.02230922698119109,0.02171340026163371,0.24,0.056
19.915,21.538800000000002,19.24,27.2628,0.02246890714848604,0.02179524098543517,0.24,0.056
20.070999999999998,21.6828,19.307000000000002,30.2652,0.02262459311979548,0.02186211040118202,0.24,0.056
20.230999999999998,20.602800000000002,19.404,34.016400000000004,0.02278426879118101,0.02195892063894966,0.24,0.056
20.397,21.7152,19.529999999999998,37.7568,0.02294992989433986,0.02208467289421812,0.24,0.056
20.56,22.5216,19.687,39.0528,0.02311259473807858,0.02224136222072737,0.24,0.056
20.692999999999998,25.2072,19.798,35.9784,0.02324531951693309,0.0223521412498453,0.24,0.056
20.823,28.0152,19.885,32.230799999999995,0.02337504898394194,0.02243896729052253,0.24,0.056
20.995,30.9744,19.947,28.8,0.02354668873901566,0.02250084290876764,0.24,0.056
21.133,35.031600000000005,19.999,25.6932,0.02368439780375198,0.02255273832501459,0.24,0.056
21.27,37.7028,20.062,22.6476,0.02382110730215103,0.0226156112956577,0.24,0.056
21.433,40.6764,20.17,19.7604,0.02398375949545795,0.02272339270995438,0.24,0.056
21.608999999999998,44.488800000000005,20.285,17.6508,0.02415938129787598,0.02283815881650852,0.24,0.056
21.808,45.2412,20.459999999999997,17.3304,0.02435795036027244,0.02301280063548639,0.24,0.056
21.971,43.138799999999996,20.618000000000002,18.4176,0.02452059475902146,0.02317047491020041,0.24,0.056
22.14,39.3084,20.758,16.848,0.02468922357484615,0.02331018443824817,0.24,0.056
22.259999999999998,37.2348,20.898,14.389199999999999,0.02480895847108577,0.02344989222377336,0.24,0.056
22.436999999999998,34.44120000000001,21.048000000000002,11.1348,0.02498556510718686,0.02359957720324779,0.24,0.056
22.595,30.8376,21.204,7.869599999999999,0.02514321161699762,0.02375524746010527,0.24,0.056
22.761,27.3276,21.368000000000002,7.1352,0.02530883783893501,0.02391889847449313,0.24,0.056
22.898000000000003,24.5268,21.54,6.771599999999999,0.02544552751518481,0.02409052989663962,0.24,0.056
23.042,22.1148,21.695,6.7392,0.02558919953779792,0.0242451954954106,0.24,0.056
23.204,23.148,21.858999999999998,7.4988,0.02575082836100862,0.02440883935236471,0.24,0.056
23.373,25.218,22.023,8.359200000000001,0.02591943866073976,0.02457248081885943,0.24,0.056
23.534,27.7344,22.186,9.1584,0.02608006504773286,0.02473512210299411,0.24,0.056
23.668000000000003,30.0564,22.349999999999998,9.216000000000001,0.02621375233443146,0.02489875880345416,0.24,0.056
23.828,32.457600000000006,22.512999999999998,9.889199999999999,0.02637337685602148,0.02506139535082674,0.24,0.056
23.993000000000002,33.530399999999986,22.677,10.9656,0.02653798726212564,0.02522502728566955,0.24,0.056
24.178,33.285599999999995,22.841,11.3436,0.02672254756894965,0.02538865683057523,0.24,0.056
24.325,32.205600000000004,23.004,11.5704,0.02686919602366444,0.02555128626633341,0.24,0.056
24.477,31.0788,23.146,9.334800000000001,0.02702083050272641,0.02569296151942879,0.24,0.056
24.639999999999997,30.0852,23.287,7.812,0.02718343624949426,0.02583363728683707,0.24,0.056
24.807,31.0464,23.451,6.9444,0.02735002987412294,0.02599725794325636,0.24,0.056
