E0,ThetaDeg,nu,A,Z,CS_qe,CS_mec,CS_inel,cross,,
0.1405,135,2.38E-02,12,6,6598.609052,0,0,6598.609052,,
0.1405,135,2.38E-02,12,6,6598.609052,0,0,6598.609052,,
0.1405,135,2.40E-02,12,6,6635.649175,0,0,6635.649175,,
0.1405,135,2.40E-02,12,6,6635.649175,0,0,6635.649175,,
0.1405,135,2.42E-02,12,6,6665.500081,0,0,6665.500081,,
0.1405,135,2.42E-02,12,6,6665.500081,0,0,6665.500081,,
0.1405,135,2.44E-02,12,6,6699.217626,0,0,6699.217626,,
0.1405,135,2.44E-02,12,6,6699.217626,0,0,6699.217626,,
0.1405,135,2.46E-02,12,6,6724.648726,0,0,6724.648726,,
0.1405,135,2.46E-02,12,6,6724.648726,0,0,6724.648726,,
0.1405,135,2.48E-02,12,6,6755.31221,0,0,6755.31221,,
0.1405,135,2.48E-02,12,6,6755.31221,0,0,6755.31221,,
0.1405,135,2.50E-02,12,6,6782.338903,0,0,6782.338903,,
0.1405,135,2.50E-02,12,6,6782.338903,0,0,6782.338903,,
0.1405,135,2.52E-02,12,6,6810.052012,0,0,6810.052012,,
0.1405,135,2.52E-02,12,6,6810.052012,0,0,6810.052012,,
0.1405,135,2.54E-02,12,6,6837.009655,0,0,6837.009655,,
0.1405,135,2.54E-02,12,6,6837.009655,0,0,6837.009655,,
0.1405,135,2.56E-02,12,6,6863.211453,0,0,6863.211453,,
0.1405,135,2.56E-02,12,6,6863.211453,0,0,6863.211453,,
0.1405,135,2.58E-02,12,6,6888.65721,0,0,6888.65721,,
0.1405,135,2.58E-02,12,6,6888.65721,0,0,6888.65721,,
0.1405,135,2.60E-02,12,6,6918.194136,0,0,6918.194136,,
0.1405,135,2.60E-02,12,6,6918.194136,0,0,6918.194136,,
0.1405,135,2.62E-02,12,6,6939.632542,0,0,6939.632542,,
0.1405,135,2.62E-02,12,6,6939.632542,0,0,6939.632542,,
0.1405,135,2.64E-02,12,6,6962.735277,0,0,6962.735277,,
0.1405,135,2.64E-02,12,6,6962.735277,0,0,6962.735277,,
0.1405,135,2.66E-02,12,6,6983.98358,0,0,6983.98358,,
0.1405,135,2.66E-02,12,6,6983.98358,0,0,6983.98358,,
0.1405,135,2.68E-02,12,6,7003.485589,0,0,7003.485589,,
0.1405,135,2.68E-02,12,6,7003.485589,0,0,7003.485589,,
0.1405,135,2.70E-02,12,6,7025.466573,0,0,7025.466573,,
0.1405,135,2.70E-02,12,6,7025.466573,0,0,7025.466573,,
0.1405,135,2.72E-02,12,6,7046.61801,0,0,7046.61801,,
0.1405,135,2.72E-02,12,6,7046.61801,0,0,7046.61801,,
0.1405,135,2.74E-02,12,6,7065.041388,0,0,7065.041388,,
0.1405,135,2.74E-02,12,6,7065.041388,0,0,7065.041388,,
0.1405,135,2.76E-02,12,6,7082.788032,0,0,7082.788032,,
0.1405,135,2.76E-02,12,6,7082.788032,0,0,7082.788032,,
0.1405,135,2.78E-02,12,6,7099.859258,0,0,7099.859258,,
0.1405,135,2.78E-02,12,6,7099.859258,0,0,7099.859258,,
0.1405,135,2.80E-02,12,6,7116.256517,0,0,7116.256517,,
0.1405,135,2.80E-02,12,6,7116.256517,0,0,7116.256517,,
0.1405,135,2.82E-02,12,6,7131.170499,0,0,7131.170499,,
0.1405,135,2.82E-02,12,6,7131.170499,0,0,7131.170499,,
0.1405,135,2.84E-02,12,6,7147.809363,0,0,7147.809363,,
0.1405,135,2.84E-02,12,6,7147.809363,0,0,7147.809363,,
0.1405,135,2.86E-02,12,6,7164.364386,0,0,7164.364386,,
0.1405,135,2.86E-02,12,6,7164.364386,0,0,7164.364386,,
0.1405,135,2.88E-02,12,6,7177.244661,0,0,7177.244661,,
0.1405,135,2.88E-02,12,6,7177.244661,0,0,7177.244661,,
0.1405,135,2.90E-02,12,6,7190.193581,0,0,7190.193581,,
0.1405,135,2.90E-02,12,6,7190.193581,0,0,7190.193581,,
0.1405,135,2.91E-02,12,6,7203.10865,0,0,7203.10865,,
0.1405,135,2.91E-02,12,6,7203.10865,0,0,7203.10865,,
0.1405,135,2.94E-02,12,6,7217.057435,0,0,7217.057435,,
0.1405,135,2.94E-02,12,6,7217.057435,0,0,7217.057435,,
0.1405,135,2.96E-02,12,6,7227.854284,0,0,7227.854284,,
0.1405,135,2.96E-02,12,6,7227.854284,0,0,7227.854284,,
0.1405,135,2.98E-02,12,6,7238.512769,0,0,7238.512769,,
0.1405,135,2.98E-02,12,6,7238.512769,0,0,7238.512769,,
0.1405,135,3.00E-02,12,6,7247.969892,0,0,7247.969892,,
0.1405,135,3.00E-02,12,6,7247.969892,0,0,7247.969892,,
0.1405,135,3.02E-02,12,6,7256.778611,3.72E-04,0,7256.778983,,
0.1405,135,3.02E-02,12,6,7256.778611,3.72E-04,0,7256.778983,,
0.1405,135,3.03E-02,12,6,7264.941878,1.00E-03,0,7264.942879,,
0.1405,135,3.03E-02,12,6,7264.941878,1.00E-03,0,7264.942879,,
0.1405,135,3.06E-02,12,6,7273.217187,1.70E-03,0,7273.218882,,
0.1405,135,3.06E-02,12,6,7273.217187,1.70E-03,0,7273.218882,,
0.1405,135,3.08E-02,12,6,7280.372768,2.36E-03,0,7280.375126,,
0.1405,135,3.08E-02,12,6,7280.372768,2.36E-03,0,7280.375126,,
0.1405,135,3.09E-02,12,6,7286.824275,3.02E-03,0,7286.827298,,
0.1405,135,3.09E-02,12,6,7286.824275,3.02E-03,0,7286.827298,,
0.1405,135,3.11E-02,12,6,7292.304659,3.65E-03,0,7292.308313,,
0.1405,135,3.11E-02,12,6,7292.304659,3.65E-03,0,7292.308313,,
0.1405,135,3.14E-02,12,6,7297.631006,4.35E-03,0,7297.635359,,
0.1405,135,3.14E-02,12,6,7297.631006,4.35E-03,0,7297.635359,,
0.1405,135,3.15E-02,12,6,7301.792689,4.99E-03,0,7301.797674,,
0.1405,135,3.15E-02,12,6,7301.792689,4.99E-03,0,7301.797674,,
0.1405,135,3.17E-02,12,6,7305.162714,5.59E-03,0,7305.1683,,
0.1405,135,3.17E-02,12,6,7305.162714,5.59E-03,0,7305.1683,,
0.1405,135,3.19E-02,12,6,7308.257727,6.25E-03,0,7308.26398,,
0.1405,135,3.19E-02,12,6,7308.257727,6.25E-03,0,7308.26398,,
0.1405,135,3.21E-02,12,6,7310.568741,6.89E-03,0,7310.57563,,
0.1405,135,3.21E-02,12,6,7310.568741,6.89E-03,0,7310.57563,,
0.1405,135,3.23E-02,12,6,7312.483985,7.63E-03,0,7312.491611,,
0.1405,135,3.23E-02,12,6,7312.483985,7.63E-03,0,7312.491611,,
0.1405,135,3.25E-02,12,6,7313.521785,8.30E-03,0,7313.530081,,
0.1405,135,3.25E-02,12,6,7313.521785,8.30E-03,0,7313.530081,,
0.1405,135,3.27E-02,12,6,7313.894742,8.97E-03,0,7313.903709,,
0.1405,135,3.27E-02,12,6,7313.894742,8.97E-03,0,7313.903709,,
0.1405,135,3.29E-02,12,6,7315.390896,9.64E-03,0,7315.400535,,
0.1405,135,3.29E-02,12,6,7315.390896,9.64E-03,0,7315.400535,,
0.1405,135,3.31E-02,12,6,7316.296114,1.03E-02,0,7316.306426,,
0.1405,135,3.31E-02,12,6,7316.296114,1.03E-02,0,7316.306426,,
0.1405,135,3.33E-02,12,6,7316.553342,1.10E-02,0,7316.564329,,
0.1405,135,3.33E-02,12,6,7316.553342,1.10E-02,0,7316.564329,,
0.1405,135,3.35E-02,12,6,7316.202065,1.16E-02,0,7316.213692,,
0.1405,135,3.35E-02,12,6,7316.202065,1.16E-02,0,7316.213692,,
0.1405,135,3.37E-02,12,6,7315.274852,1.23E-02,0,7315.287121,,
0.1405,135,3.37E-02,12,6,7315.274852,1.23E-02,0,7315.287121,,
0.1405,135,3.39E-02,12,6,7313.487545,1.30E-02,0,7313.500558,,
0.1405,135,3.39E-02,12,6,7313.487545,1.30E-02,0,7313.500558,,
0.1405,135,3.41E-02,12,6,7320.105509,1.36E-02,0,7320.119131,,
0.1405,135,3.41E-02,12,6,7320.105509,1.36E-02,0,7320.119131,,
0.1405,135,3.43E-02,12,6,7329.258779,1.44E-02,0,7329.273147,,
0.1405,135,3.43E-02,12,6,7329.258779,1.44E-02,0,7329.273147,,
0.1405,135,3.45E-02,12,6,7336.911634,1.50E-02,0,7336.926681,,
0.1405,135,3.45E-02,12,6,7336.911634,1.50E-02,0,7336.926681,,
0.1405,135,3.47E-02,12,6,7343.932268,1.57E-02,0,7343.947995,,
0.1405,135,3.47E-02,12,6,7343.932268,1.57E-02,0,7343.947995,,
0.1405,135,3.49E-02,12,6,7349.713748,1.63E-02,0,7349.730088,,
0.1405,135,3.49E-02,12,6,7349.713748,1.63E-02,0,7349.730088,,
0.1405,135,3.51E-02,12,6,7355.819992,1.71E-02,0,7355.837047,,
0.1405,135,3.51E-02,12,6,7355.819992,1.71E-02,0,7355.837047,,
0.1405,135,3.53E-02,12,6,7361.243032,1.78E-02,0,7361.260804,,
0.1405,135,3.53E-02,12,6,7361.243032,1.78E-02,0,7361.260804,,
0.1405,135,3.55E-02,12,6,7365.136187,1.84E-02,0,7365.15454,,
0.1405,135,3.55E-02,12,6,7365.136187,1.84E-02,0,7365.15454,,
0.1405,135,3.57E-02,12,6,7369.70088,1.91E-02,0,7369.720019,,
0.1405,135,3.57E-02,12,6,7369.70088,1.91E-02,0,7369.720019,,
0.1405,135,3.59E-02,12,6,7372.866754,1.98E-02,0,7372.886543,,
0.1405,135,3.59E-02,12,6,7372.866754,1.98E-02,0,7372.886543,,
0.1405,135,3.61E-02,12,6,7375.364885,2.04E-02,0,7375.385292,,
0.1405,135,3.61E-02,12,6,7375.364885,2.04E-02,0,7375.385292,,
0.1405,135,3.63E-02,12,6,7377.378845,2.10E-02,0,7377.39987,,
0.1405,135,3.63E-02,12,6,7377.378845,2.10E-02,0,7377.39987,,
0.1405,135,3.65E-02,12,6,7379.121024,2.17E-02,0,7379.142771,,
0.1405,135,3.65E-02,12,6,7379.121024,2.17E-02,0,7379.142771,,
0.1405,135,3.67E-02,12,6,7380.250144,2.25E-02,0,7380.272648,,
0.1405,135,3.67E-02,12,6,7380.250144,2.25E-02,0,7380.272648,,
0.1405,135,3.69E-02,12,6,7380.663778,2.32E-02,0,7380.686972,,
0.1405,135,3.69E-02,12,6,7380.663778,2.32E-02,0,7380.686972,,
0.1405,135,3.71E-02,12,6,7380.520596,2.38E-02,0,7380.544445,,
0.1405,135,3.71E-02,12,6,7380.520596,2.38E-02,0,7380.544445,,
0.1405,135,3.73E-02,12,6,7379.8592,2.45E-02,0,7379.883706,,
0.1405,135,3.73E-02,12,6,7379.8592,2.45E-02,0,7379.883706,,
0.1405,135,3.75E-02,12,6,7378.530255,2.52E-02,0,7378.555487,,
0.1405,135,3.75E-02,12,6,7378.530255,2.52E-02,0,7378.555487,,
0.1405,135,3.77E-02,12,6,7376.791424,2.59E-02,0,7376.817314,,
0.1405,135,3.77E-02,12,6,7376.791424,2.59E-02,0,7376.817314,,
0.1405,135,3.79E-02,12,6,7374.415264,2.66E-02,0,7374.441848,,
0.1405,135,3.79E-02,12,6,7374.415264,2.66E-02,0,7374.441848,,
0.1405,135,3.81E-02,12,6,7371.753337,2.72E-02,0,7371.78058,,
0.1405,135,3.81E-02,12,6,7371.753337,2.72E-02,0,7371.78058,,
0.1405,135,3.83E-02,12,6,7368.587405,2.80E-02,0,7368.615378,,
0.1405,135,3.83E-02,12,6,7368.587405,2.80E-02,0,7368.615378,,
0.1405,135,3.85E-02,12,6,7365.232324,2.86E-02,0,7365.260959,,
0.1405,135,3.85E-02,12,6,7365.232324,2.86E-02,0,7365.260959,,
0.1405,135,3.87E-02,12,6,7360.770063,2.94E-02,0,7360.799464,,
0.1405,135,3.87E-02,12,6,7360.770063,2.94E-02,0,7360.799464,,
0.1405,135,3.89E-02,12,6,7356.661947,3.00E-02,0,7356.691976,,
0.1405,135,3.89E-02,12,6,7356.661947,3.00E-02,0,7356.691976,,
0.1405,135,3.91E-02,12,6,7351.086981,3.08E-02,0,7351.117778,,
0.1405,135,3.91E-02,12,6,7351.086981,3.08E-02,0,7351.117778,,
0.1405,135,3.93E-02,12,6,7345.785964,3.15E-02,0,7345.817426,,
0.1405,135,3.93E-02,12,6,7345.785964,3.15E-02,0,7345.817426,,
0.1405,135,3.95E-02,12,6,7340.038118,3.21E-02,0,7340.070246,,
0.1405,135,3.95E-02,12,6,7340.038118,3.21E-02,0,7340.070246,,
0.1405,135,3.97E-02,12,6,7333.509077,3.28E-02,0,7333.541906,,
0.1405,135,3.97E-02,12,6,7333.509077,3.28E-02,0,7333.541906,,
0.1405,135,3.99E-02,12,6,7326.129829,3.36E-02,0,7326.163395,,
0.1405,135,3.99E-02,12,6,7326.129829,3.36E-02,0,7326.163395,,
0.1405,135,4.01E-02,12,6,7318.607652,3.43E-02,0,7318.641921,,
0.1405,135,4.01E-02,12,6,7318.607652,3.43E-02,0,7318.641921,,
0.1405,135,4.03E-02,12,6,7310.607602,3.50E-02,0,7310.642575,,
0.1405,135,4.03E-02,12,6,7310.607602,3.50E-02,0,7310.642575,,
0.1405,135,4.05E-02,12,6,7303.002549,3.56E-02,0,7303.038156,,
0.1405,135,4.05E-02,12,6,7303.002549,3.56E-02,0,7303.038156,,
0.1405,135,4.07E-02,12,6,7293.191183,3.64E-02,0,7293.227565,,
0.1405,135,4.07E-02,12,6,7293.191183,3.64E-02,0,7293.227565,,
0.1405,135,4.09E-02,12,6,7284.264831,3.71E-02,0,7284.301885,,
0.1405,135,4.09E-02,12,6,7284.264831,3.71E-02,0,7284.301885,,
0.1405,135,4.11E-02,12,6,7273.915201,3.78E-02,0,7273.952996,,
0.1405,135,4.11E-02,12,6,7273.915201,3.78E-02,0,7273.952996,,
0.1405,135,4.13E-02,12,6,7263.5907,3.85E-02,0,7263.629204,,
0.1405,135,4.13E-02,12,6,7263.5907,3.85E-02,0,7263.629204,,
0.1405,135,4.15E-02,12,6,7252.814299,3.92E-02,0,7252.853511,,
0.1405,135,4.15E-02,12,6,7252.814299,3.92E-02,0,7252.853511,,
0.1405,135,4.17E-02,12,6,7242.732737,3.99E-02,0,7242.772588,,
0.1405,135,4.17E-02,12,6,7242.732737,3.99E-02,0,7242.772588,,
0.1405,135,4.19E-02,12,6,7229.923089,4.06E-02,0,7229.963721,,
0.1405,135,4.19E-02,12,6,7229.923089,4.06E-02,0,7229.963721,,
0.1405,135,4.21E-02,12,6,7219.047161,4.13E-02,0,7219.088433,,
0.1405,135,4.21E-02,12,6,7219.047161,4.13E-02,0,7219.088433,,
0.1405,135,4.23E-02,12,6,7205.276105,4.21E-02,0,7205.318159,,
0.1405,135,4.23E-02,12,6,7205.276105,4.21E-02,0,7205.318159,,
0.1405,135,4.25E-02,12,6,7192.963671,4.27E-02,0,7193.006403,,
0.1405,135,4.25E-02,12,6,7192.963671,4.27E-02,0,7193.006403,,
0.1405,135,4.27E-02,12,6,7180.94434,4.34E-02,0,7180.987714,,
0.1405,135,4.27E-02,12,6,7180.94434,4.34E-02,0,7180.987714,,
0.1405,135,4.29E-02,12,6,7165.789711,4.42E-02,0,7165.83387,,
0.1405,135,4.29E-02,12,6,7165.789711,4.42E-02,0,7165.83387,,
0.1776,135,2.00E-02,12,6,2064.740573,34.01716258,0,2098.757736,,
0.1776,135,2.00E-02,12,6,2064.740573,34.01716258,0,2098.757736,,
0.1776,135,2.02E-02,12,6,2090.722773,34.8709955,0,2125.593768,,
0.1776,135,2.02E-02,12,6,2090.722773,34.8709955,0,2125.593768,,
0.1776,135,2.03E-02,12,6,2097.931154,35.10833098,0,2133.039485,,
0.1776,135,2.03E-02,12,6,2097.931154,35.10833098,0,2133.039485,,
0.1776,135,2.04E-02,12,6,2112.335993,35.58320931,0,2147.919202,,
0.1776,135,2.04E-02,12,6,2112.335993,35.58320931,0,2147.919202,,
0.1776,135,2.04E-02,12,6,2119.532355,35.82075188,0,2155.353107,,
0.1776,135,2.04E-02,12,6,2119.532355,35.82075188,0,2155.353107,,
0.1776,135,2.05E-02,12,6,2132.475435,36.24850168,0,2168.723937,,
0.1776,135,2.05E-02,12,6,2132.475435,36.24850168,0,2168.723937,,
0.1776,135,2.07E-02,12,6,2158.320586,37.10466637,0,2195.425252,,
0.1776,135,2.07E-02,12,6,2158.320586,37.10466637,0,2195.425252,,
0.1776,135,2.09E-02,12,6,2194.12231,38.2952448,0,2232.417555,,
0.1776,135,2.09E-02,12,6,2194.12231,38.2952448,0,2232.417555,,
0.1776,135,2.11E-02,12,6,2214.121356,38.9627049,0,2253.084061,,
0.1776,135,2.11E-02,12,6,2214.121356,38.9627049,0,2253.084061,,
0.1776,135,2.12E-02,12,6,2228.383684,39.43978352,0,2267.823467,,
0.1776,135,2.12E-02,12,6,2228.383684,39.43978352,0,2267.823467,,
0.1776,135,2.14E-02,12,6,2256.849864,40.3947393,0,2297.244603,,
0.1776,135,2.14E-02,12,6,2256.849864,40.3947393,0,2297.244603,,
0.1776,135,2.16E-02,12,6,2289.486176,41.49424486,0,2330.980421,,
0.1776,135,2.16E-02,12,6,2289.486176,41.49424486,0,2330.980421,,
0.1776,135,2.18E-02,12,6,2319.187467,42.49935059,0,2361.686817,,
0.1776,135,2.18E-02,12,6,2319.187467,42.49935059,0,2361.686817,,
0.1776,135,2.20E-02,12,6,2348.792355,43.50559977,0,2392.297955,,
0.1776,135,2.20E-02,12,6,2348.792355,43.50559977,0,2392.297955,,
0.1776,135,2.22E-02,12,6,2378.297221,44.51298174,0,2422.810203,,
0.1776,135,2.22E-02,12,6,2378.297221,44.51298174,0,2422.810203,,
0.1776,135,2.24E-02,12,6,2403.504753,45.37734549,0,2448.882098,,
0.1776,135,2.24E-02,12,6,2403.504753,45.37734549,0,2448.882098,,
0.1776,135,2.26E-02,12,6,2434.207226,46.43489971,0,2480.642126,,
0.1776,135,2.26E-02,12,6,2434.207226,46.43489971,0,2480.642126,,
0.1776,135,2.28E-02,12,6,2459.237386,47.30107107,0,2506.538457,,
0.1776,135,2.28E-02,12,6,2459.237386,47.30107107,0,2506.538457,,
0.1776,135,2.29E-02,12,6,2470.335239,47.68629408,0,2518.021533,,
0.1776,135,2.29E-02,12,6,2470.335239,47.68629408,0,2518.021533,,
0.1776,135,2.30E-02,12,6,2488.333562,48.31261796,0,2536.64618,,
0.1776,135,2.30E-02,12,6,2488.333562,48.31261796,0,2536.64618,,
0.1776,135,2.32E-02,12,6,2514.557744,49.22875897,0,2563.786503,,
0.1776,135,2.32E-02,12,6,2514.557744,49.22875897,0,2563.786503,,
0.1776,135,2.34E-02,12,6,2539.310752,50.09749103,0,2589.408243,,
0.1776,135,2.34E-02,12,6,2539.310752,50.09749103,0,2589.408243,,
0.1776,135,2.36E-02,12,6,2561.237266,50.87035236,0,2612.107618,,
0.1776,135,2.36E-02,12,6,2561.237266,50.87035236,0,2612.107618,,
0.1776,135,2.37E-02,12,6,2584.453794,51.6921873,0,2636.145982,,
0.1776,135,2.37E-02,12,6,2584.453794,51.6921873,0,2636.145982,,
0.1776,135,2.39E-02,12,6,2603.509779,52.36950661,0,2655.879285,,
0.1776,135,2.39E-02,12,6,2603.509779,52.36950661,0,2655.879285,,
0.1776,135,2.40E-02,12,6,2627.924221,53.24102226,0,2681.165244,,
0.1776,135,2.40E-02,12,6,2627.924221,53.24102226,0,2681.165244,,
0.1776,135,2.43E-02,12,6,2654.935224,54.21025761,0,2709.145482,,
0.1776,135,2.43E-02,12,6,2654.935224,54.21025761,0,2709.145482,,
0.1776,135,2.45E-02,12,6,2692.539531,55.5687334,0,2748.108265,,
0.1776,135,2.45E-02,12,6,2692.539531,55.5687334,0,2748.108265,,
0.1776,135,2.48E-02,12,6,2723.239228,56.68595667,0,2779.925185,,
0.1776,135,2.48E-02,12,6,2723.239228,56.68595667,0,2779.925185,,
0.1776,135,2.50E-02,12,6,2749.791762,57.65841943,0,2807.450181,,
0.1776,135,2.50E-02,12,6,2749.791762,57.65841943,0,2807.450181,,
0.1776,135,2.52E-02,12,6,2777.525415,58.68045927,0,2836.205874,,
0.1776,135,2.52E-02,12,6,2777.525415,58.68045927,0,2836.205874,,
0.1776,135,2.54E-02,12,6,2803.79574,59.6547286,0,2863.450469,,
0.1776,135,2.54E-02,12,6,2803.79574,59.6547286,0,2863.450469,,
0.1776,135,2.56E-02,12,6,2833.830567,60.77620814,0,2894.606775,,
0.1776,135,2.56E-02,12,6,2833.830567,60.77620814,0,2894.606775,,
0.1776,135,2.58E-02,12,6,2861.085512,61.80115472,0,2922.886667,,
0.1776,135,2.58E-02,12,6,2861.085512,61.80115472,0,2922.886667,,
0.1776,135,2.60E-02,12,6,2886.890125,62.77815908,0,2949.668284,,
0.1776,135,2.60E-02,12,6,2886.890125,62.77815908,0,2949.668284,,
0.1776,135,2.62E-02,12,6,2913.821586,63.80491023,0,2977.626496,,
0.1776,135,2.62E-02,12,6,2913.821586,63.80491023,0,2977.626496,,
0.1776,135,2.64E-02,12,6,2940.58234,64.83256808,0,3005.414908,,
0.1776,135,2.64E-02,12,6,2940.58234,64.83256808,0,3005.414908,,
0.1776,135,2.66E-02,12,6,2965.906985,65.8121218,0,3031.719106,,
0.1776,135,2.66E-02,12,6,2965.906985,65.8121218,0,3031.719106,,
0.1776,135,2.68E-02,12,6,2988.561781,66.69440536,0,3055.256186,,
0.1776,135,2.68E-02,12,6,2988.561781,66.69440536,0,3055.256186,,
0.1776,135,2.70E-02,12,6,3014.824993,67.7245461,0,3082.549539,,
0.1776,135,2.70E-02,12,6,3014.824993,67.7245461,0,3082.549539,,
0.1776,135,2.72E-02,12,6,3039.667122,68.7064328,0,3108.373555,,
0.1776,135,2.72E-02,12,6,3039.667122,68.7064328,0,3108.373555,,
0.1776,135,2.74E-02,12,6,3064.340088,69.68908951,0,3134.029178,,
0.1776,135,2.74E-02,12,6,3064.340088,69.68908951,0,3134.029178,,
0.1776,135,2.76E-02,12,6,3088.841098,70.67250559,0,3159.513603,,
0.1776,135,2.76E-02,12,6,3088.841098,70.67250559,0,3159.513603,,
0.1776,135,2.78E-02,12,6,3114.37906,71.70589805,0,3186.084958,,
0.1776,135,2.78E-02,12,6,3114.37906,71.70589805,0,3186.084958,,
0.1776,135,2.80E-02,12,6,3137.3162,72.64157305,0,3209.957773,,
0.1776,135,2.80E-02,12,6,3137.3162,72.64157305,0,3209.957773,,
0.1776,135,2.82E-02,12,6,3162.478494,73.67650328,0,3236.154997,,
0.1776,135,2.82E-02,12,6,3162.478494,73.67650328,0,3236.154997,,
0.1776,135,2.84E-02,12,6,3187.439032,74.71222264,0,3262.151255,,
0.1776,135,2.84E-02,12,6,3187.439032,74.71222264,0,3262.151255,,
0.1776,135,2.86E-02,12,6,3208.670871,75.60060059,0,3284.271471,,
0.1776,135,2.86E-02,12,6,3208.670871,75.60060059,0,3284.271471,,
0.1776,135,2.88E-02,12,6,3233.248603,76.63775192,0,3309.886355,,
0.1776,135,2.88E-02,12,6,3233.248603,76.63775192,0,3309.886355,,
0.1776,135,2.90E-02,12,6,3255.304358,77.57677603,0,3332.881134,,
0.1776,135,2.90E-02,12,6,3255.304358,77.57677603,0,3332.881134,,
0.1776,135,2.92E-02,12,6,3276.038398,78.46693773,0,3354.505336,,
0.1776,135,2.92E-02,12,6,3276.038398,78.46693773,0,3354.505336,,
0.1776,135,2.94E-02,12,6,3298.890343,79.45663521,0,3378.346978,,
0.1776,135,2.94E-02,12,6,3298.890343,79.45663521,0,3378.346978,,
0.1776,135,2.96E-02,12,6,3321.544215,80.44698392,0,3401.991198,,
0.1776,135,2.96E-02,12,6,3321.544215,80.44698392,0,3401.991198,,
0.1776,135,2.98E-02,12,6,3343.997548,81.43797265,0,3425.435521,,
0.1776,135,2.98E-02,12,6,3343.997548,81.43797265,0,3425.435521,,
0.1776,135,3.00E-02,12,6,3364.032081,82.33040043,0,3446.362482,,
0.1776,135,3.00E-02,12,6,3364.032081,82.33040043,0,3446.362482,,
0.1776,135,3.02E-02,12,6,3388.292925,83.42216597,0,3471.715091,,
0.1776,135,3.02E-02,12,6,3388.292925,83.42216597,0,3471.715091,,
0.1776,135,3.04E-02,12,6,3411.216589,84.46510582,0,3495.681695,,
0.1776,135,3.04E-02,12,6,3411.216589,84.46510582,0,3495.681695,,
0.1776,135,3.06E-02,12,6,3430.68114,85.3595767,0,3516.040717,,
0.1776,135,3.06E-02,12,6,3430.68114,85.3595767,0,3516.040717,,
0.1776,135,3.08E-02,12,6,3452.106757,86.35398812,0,3538.460745,,
0.1776,135,3.08E-02,12,6,3452.106757,86.35398812,0,3538.460745,,
0.1776,135,3.10E-02,12,6,3472.262497,87.29920985,0,3559.561707,,
0.1776,135,3.10E-02,12,6,3472.262497,87.29920985,0,3559.561707,,
0.1776,135,3.12E-02,12,6,3495.356451,88.39431009,0,3583.750761,,
0.1776,135,3.12E-02,12,6,3495.356451,88.39431009,0,3583.750761,,
0.1776,135,3.14E-02,12,6,3516.121163,89.39043283,0,3605.511596,,
0.1776,135,3.14E-02,12,6,3516.121163,89.39043283,0,3605.511596,,
0.1776,135,3.16E-02,12,6,3535.642932,90.3372475,0,3625.98018,,
0.1776,135,3.16E-02,12,6,3535.642932,90.3372475,0,3625.98018,,
0.1776,135,3.18E-02,12,6,3555.974685,91.33440756,0,3647.309093,,
0.1776,135,3.18E-02,12,6,3555.974685,91.33440756,0,3647.309093,,
0.1776,135,3.20E-02,12,6,3577.080769,92.38197927,0,3669.462748,,
0.1776,135,3.20E-02,12,6,3577.080769,92.38197927,0,3669.462748,,
0.1776,135,3.22E-02,12,6,3595.961012,93.33025972,0,3689.291271,,
0.1776,135,3.22E-02,12,6,3595.961012,93.33025972,0,3689.291271,,
0.1776,135,3.24E-02,12,6,3616.588116,94.37887421,0,3710.966991,,
0.1776,135,3.24E-02,12,6,3616.588116,94.37887421,0,3710.966991,,
0.1776,135,3.26E-02,12,6,3634.065854,95.27810695,0,3729.343961,,
0.1776,135,3.26E-02,12,6,3634.065854,95.27810695,0,3729.343961,,
0.1776,135,3.28E-02,12,6,3655.171426,96.37768269,0,3751.549108,,
0.1776,135,3.28E-02,12,6,3655.171426,96.37768269,0,3751.549108,,
0.1776,135,3.30E-02,12,6,3673.170506,97.32775933,0,3770.498265,,
0.1776,135,3.30E-02,12,6,3673.170506,97.32775933,0,3770.498265,,
0.1776,135,3.32E-02,12,6,3691.88639,98.32827164,0,3790.214661,,
0.1776,135,3.32E-02,12,6,3691.88639,98.32827164,0,3790.214661,,
0.1776,135,3.34E-02,12,6,3710.364143,99.32921473,0,3809.693357,,
0.1776,135,3.34E-02,12,6,3710.364143,99.32921473,0,3809.693357,,
0.1776,135,3.36E-02,12,6,3728.977659,100.3305764,0,3829.308236,,
0.1776,135,3.36E-02,12,6,3728.977659,100.3305764,0,3829.308236,,
0.1776,135,3.38E-02,12,6,3746.839747,101.2822466,0,3848.121994,,
0.1776,135,3.38E-02,12,6,3746.839747,101.2822466,0,3848.121994,,
0.1776,135,3.40E-02,12,6,3768.92119,102.3846248,0,3871.305815,,
0.1776,135,3.40E-02,12,6,3768.92119,102.3846248,0,3871.305815,,
0.1776,135,3.42E-02,12,6,3792.207794,103.2869144,0,3895.494708,,
0.1776,135,3.42E-02,12,6,3792.207794,103.2869144,0,3895.494708,,
0.1776,135,3.44E-02,12,6,3819.125628,104.3399637,0,3923.465591,,
0.1776,135,3.44E-02,12,6,3819.125628,104.3399637,0,3923.465591,,
0.1776,135,3.46E-02,12,6,3845.771922,105.3934065,0,3951.165328,,
0.1776,135,3.46E-02,12,6,3845.771922,105.3934065,0,3951.165328,,
0.1776,135,3.48E-02,12,6,3870.894589,106.3970379,0,3977.291627,,
0.1776,135,3.48E-02,12,6,3870.894589,106.3970379,0,3977.291627,,
