A,Z,nu,E0,ThetaDeg,cross,error,dataSet
12,6,0.598,1.2044,22.01,10188.51475,379.2195452,13
12,6,0.598,1.2044,28.01,5187.214388,191.3146935,13
12,6,0.602,1.2044,13.01,39019.3948,1707.297515,13
12,6,0.602,1.2044,16.01,23570.84146,935.298576,13
12,6,0.602,1.2044,19.01,14197.26783,539.79732,13
12,6,0.602,1.2044,22.01,9909.965584,369.3265027,13
12,6,0.602,1.2044,28.01,5209.503226,192.2981818,13
12,6,0.606,1.2044,13.01,38831.21466,1704.288159,13
12,6,0.606,1.2044,16.01,22718.10456,905.5054842,13
12,6,0.606,1.2044,19.01,14198.23916,540.1499354,13
12,6,0.606,1.2044,22.01,9788.632068,365.3000899,13
12,6,0.606,1.2044,28.01,4961.438776,183.1745225,13
12,6,0.61,1.2044,13.01,38888.43017,1718.257129,13
12,6,0.61,1.2044,16.01,23201.24973,926.242812,13
12,6,0.61,1.2044,19.01,14140.4781,539.3242939,13
12,6,0.61,1.2044,22.01,9810.5605,366.6961544,13
12,6,0.61,1.2044,28.01,5005.97591,185.0272962,13
12,6,0.614,1.2044,13.01,38925.98705,1725.623714,13
12,6,0.614,1.2044,16.01,23343.74588,934.0675383,13
12,6,0.614,1.2044,19.01,13957.8047,533.5327328,13
12,6,0.614,1.2044,22.01,9372.365048,350.781938,13
12,6,0.614,1.2044,28.01,4944.208732,182.814193,13
12,6,0.618,1.2044,13.01,36689.16494,1642.03833,13
12,6,0.618,1.2044,16.01,21724.88569,874.777796,13
12,6,0.618,1.2044,19.01,13402.81311,513.5674343,13
12,6,0.618,1.2044,22.01,9266.954446,347.2408358,13
12,6,0.618,1.2044,28.01,4791.286477,177.293864,13
12,6,0.622,1.2044,13.01,37095.53317,1667.074772,13
12,6,0.622,1.2044,16.01,21498.31836,868.6674756,13
12,6,0.622,1.2044,19.01,13152.85286,505.0174239,13
12,6,0.622,1.2044,22.01,9391.468153,352.1705998,13
12,6,0.622,1.2044,28.01,4700.044746,174.2813434,13
12,6,0.626,1.2044,13.01,37138.70879,1674.099719,13
12,6,0.626,1.2044,16.01,22289.28858,901.5696723,13
12,6,0.626,1.2044,19.01,13137.11595,505.7146351,13
12,6,0.626,1.2044,22.01,9026.324437,339.2384645,13
12,6,0.626,1.2044,28.01,4570.542989,169.5844461,13
12,6,0.63,1.2044,13.01,35153.37925,1608.83624,13
12,6,0.63,1.2044,16.01,21026.23827,858.4409188,13
12,6,0.63,1.2044,19.01,13273.78957,512.1131613,13
12,6,0.63,1.2044,22.01,9055.890902,340.6954682,13
12,6,0.63,1.2044,28.01,4578.028374,170.0923326,13
12,6,0.634,1.2044,13.01,32953.90922,1531.933001,13
12,6,0.634,1.2044,16.01,20096.93059,824.943724,13
12,6,0.634,1.2044,19.01,12374.69608,479.7826113,13
12,6,0.634,1.2044,22.01,8695.924752,328.32802,13
12,6,0.634,1.2044,28.01,4398.730662,163.6111624,13
12,6,0.638,1.2044,13.01,34903.38513,1609.860852,13
12,6,0.638,1.2044,16.01,21436.82213,876.8370426,13
12,6,0.638,1.2044,19.01,12836.76383,497.4212248,13
12,6,0.638,1.2044,22.01,9045.715503,340.963357,13
12,6,0.638,1.2044,28.01,4628.68223,172.1530324,13
12,6,0.642,1.2044,13.01,35417.55932,1636.247833,13
12,6,0.642,1.2044,16.01,20600.87325,847.3627597,13
12,6,0.642,1.2044,19.01,12934.87874,501.2125036,13
12,6,0.642,1.2044,22.01,8919.657153,336.9306501,13
12,6,0.642,1.2044,28.01,4437.52531,165.2300941,13
12,6,0.646,1.2044,13.01,36135.38683,1673.75704,13
12,6,0.646,1.2044,16.01,20598.99124,849.8948859,13
12,6,0.646,1.2044,19.01,12860.54204,500.0194111,13
12,6,0.646,1.2044,22.01,9216.904334,348.2477467,13
12,6,0.646,1.2044,28.01,4480.55633,167.0076478,13
12,6,0.65,1.2044,13.01,35432.43485,1655.288884,13
12,6,0.65,1.2044,16.01,21008.22473,868.6519015,13
12,6,0.65,1.2044,19.01,13110.45767,510.2630032,13
12,6,0.65,1.2044,22.01,9124.98678,345.3227496,13
12,6,0.65,1.2044,28.01,4341.674502,161.970179,13
12,6,0.654,1.2044,13.01,35010.0723,1650.764128,13
12,6,0.654,1.2044,16.01,20472.19699,852.4280852,13
12,6,0.654,1.2044,19.01,12696.40006,496.5427577,13
12,6,0.654,1.2044,22.01,8848.386034,335.9244335,13
12,6,0.654,1.2044,28.01,4350.861801,162.632125,13
12,6,0.658,1.2044,13.01,32712.11394,1564.579279,13
12,6,0.658,1.2044,16.01,19781.77979,827.7645858,13
12,6,0.658,1.2044,19.01,12688.37622,496.7058403,13
12,6,0.658,1.2044,22.01,8624.945597,328.0255842,13
12,6,0.658,1.2044,28.01,4233.000103,158.3587997,13
12,6,0.662,1.2044,13.01,32956.83725,1589.534443,13
12,6,0.662,1.2044,16.01,20417.26552,856.1234944,13
12,6,0.662,1.2044,19.01,12433.03138,488.763407,13
12,6,0.662,1.2044,22.01,8703.377308,331.5508641,13
12,6,0.662,1.2044,28.01,4281.090111,160.3274492,13
12,6,0.666,1.2044,13.01,32973.01052,1590.563082,13
12,6,0.666,1.2044,16.01,19996.4363,841.1875654,13
12,6,0.666,1.2044,19.01,12484.77753,491.621823,13
12,6,0.666,1.2044,22.01,8752.947811,333.557633,13
12,6,0.666,1.2044,28.01,4217.308723,157.8389462,13
12,6,0.67,1.2044,13.01,34918.97418,1680.731186,13
12,6,0.67,1.2044,16.01,20094.9049,849.2635007,13
12,6,0.67,1.2044,19.01,12605.85412,497.1680788,13
12,6,0.67,1.2044,22.01,8712.888859,332.720482,13
12,6,0.67,1.2044,28.01,4213.122967,158.1764153,13
12,6,0.674,1.2044,13.01,35761.26128,1731.268243,13
12,6,0.674,1.2044,16.01,20557.23195,871.513368,13
12,6,0.674,1.2044,19.01,12559.77731,497.2651362,13
12,6,0.674,1.2044,22.01,8865.22643,339.3638519,13
12,6,0.674,1.2044,28.01,4275.30663,160.5406787,13
12,6,0.678,1.2044,13.01,35774.24367,1737.607497,13
12,6,0.678,1.2044,16.01,21614.23762,916.8767428,13
12,6,0.678,1.2044,19.01,12836.30839,509.3256646,13
12,6,0.678,1.2044,22.01,8436.224622,323.9782177,13
12,6,0.678,1.2044,28.01,4265.35042,160.3512522,13
12,6,0.686,1.2044,10.82,55111.66723,3181.074549,13
12,6,0.686,1.2044,13.02,40169.97368,1879.839183,13
12,6,0.686,1.2044,16.01,19824.43383,819.8108773,13
12,6,0.686,1.2044,19.01,12774.27488,494.2514957,13
12,6,0.686,1.2044,22.01,8447.96892,316.4610691,13
12,6,0.686,1.2044,28,4304.00537,156.2554279,13
12,6,0.69,1.2044,10.82,56550.35638,3256.423353,13
12,6,0.69,1.2044,13.02,43629.71256,2031.91973,13
12,6,0.69,1.2044,16.01,19680.75654,814.4569663,13
12,6,0.69,1.2044,19.01,12728.30252,493.3050886,13
12,6,0.69,1.2044,22.01,8735.031017,326.993154,13
12,6,0.69,1.2044,28,4326.141662,156.9658497,13
12,6,0.694,1.2044,10.82,55726.21217,3248.491059,13
12,6,0.694,1.2044,13.02,41445.4437,1950.299916,13
12,6,0.694,1.2044,16.01,20130.5687,834.4618898,13
12,6,0.694,1.2044,19.01,12896.72842,500.1482253,13
12,6,0.694,1.2044,22.01,8500.883338,318.6092873,13
12,6,0.694,1.2044,28,4293.537657,155.8570749,13
12,6,0.698,1.2044,10.82,55359.8517,3243.223098,13
12,6,0.698,1.2044,13.02,41260.84449,1950.013076,13
12,6,0.698,1.2044,16.01,19324.14608,807.0264702,13
12,6,0.698,1.2044,19.01,12510.29465,487.3054815,13
12,6,0.698,1.2044,22.01,8293.321742,311.2938154,13
12,6,0.698,1.2044,28,4231.985398,153.7840099,13
12,6,0.702,1.2044,10.82,54515.83488,3228.940432,13
12,6,0.702,1.2044,13.02,40870.20882,1944.840436,13
12,6,0.702,1.2044,16.01,19334.60282,809.4716224,13
12,6,0.702,1.2044,19.01,12551.56666,489.245011,13
12,6,0.702,1.2044,22.01,8292.119142,311.8166613,13
12,6,0.702,1.2044,28,4149.070762,150.784653,13
12,6,0.706,1.2044,10.82,52419.37488,3163.630414,13
12,6,0.706,1.2044,13.02,39351.93723,1889.220462,13
12,6,0.706,1.2044,16.01,18770.53947,790.2869551,13
12,6,0.706,1.2044,19.01,12238.74253,478.4900535,13
12,6,0.706,1.2044,22.01,8289.978584,312.0879523,13
12,6,0.706,1.2044,28,4096.106596,148.9919178,13
12,6,0.71,1.2044,10.82,50208.1209,3085.264879,13
12,6,0.71,1.2044,13.02,41224.70711,1981.72848,13
12,6,0.71,1.2044,16.01,18844.54503,796.6385284,13
12,6,0.71,1.2044,19.01,12348.07828,484.2275779,13
12,6,0.71,1.2044,22.01,8192.365796,308.9872375,13
12,6,0.71,1.2044,28,4209.626041,153.1221908,13
12,6,0.714,1.2044,10.82,46925.99708,2961.513007,13
12,6,0.714,1.2044,13.02,36438.1108,1786.47271,13
12,6,0.714,1.2044,16.01,17487.00848,746.5802456,13
12,6,0.714,1.2044,19.01,11634.66082,458.2974446,13
12,6,0.714,1.2044,22.01,7912.745978,299.1940234,13
12,6,0.714,1.2044,28,4030.817247,146.7806108,13
12,6,0.718,1.2044,10.82,47152.39865,3012.13663,13
12,6,0.718,1.2044,13.02,37550.00257,1849.727342,13
12,6,0.718,1.2044,16.01,17794.45314,763.5813627,13
12,6,0.718,1.2044,19.01,11797.73022,466.1671251,13
12,6,0.718,1.2044,22.01,7936.661038,300.8152108,13
12,6,0.718,1.2044,28,4102.302081,149.5101447,13
12,6,0.722,1.2044,10.82,46348.43386,2987.758504,13
12,6,0.722,1.2044,13.02,37546.24943,1861.117529,13
12,6,0.722,1.2044,16.01,17805.95481,766.6079053,13
12,6,0.722,1.2044,19.01,11602.41811,459.9939566,13
12,6,0.722,1.2044,22.01,7837.302066,297.4476001,13
12,6,0.722,1.2044,28,4034.101138,147.1469502,13
12,6,0.726,1.2044,10.82,40786.12884,2782.067851,13
12,6,0.726,1.2044,13.02,33999.24823,1731.108993,13
12,6,0.726,1.2044,16.01,17562.86596,762.4026454,13
12,6,0.726,1.2044,19.01,11394.74052,454.042419,13
12,6,0.726,1.2044,22.01,7652.842379,291.4730147,13
12,6,0.726,1.2044,28,4038.683276,147.4982259,13
12,6,0.73,1.2044,10.82,46426.15112,3048.698904,13
12,6,0.73,1.2044,13.02,38031.70836,1904.867095,13
12,6,0.73,1.2044,16.01,17936.62095,778.7008682,13
12,6,0.73,1.2044,19.01,11760.93053,468.2632699,13
12,6,0.73,1.2044,22.01,7885.811722,300.3094975,13
12,6,0.73,1.2044,28,4121.404619,150.4905588,13
12,6,0.734,1.2044,10.82,48941.29506,3200.523956,13
12,6,0.734,1.2044,13.02,37204.60098,1885.018345,13
12,6,0.734,1.2044,16.01,19126.82748,827.7724032,13
12,6,0.734,1.2044,19.01,11954.57989,477.2402083,13
12,6,0.734,1.2044,22.01,7914.364793,302.1945668,13
12,6,0.734,1.2044,28,4019.243233,146.8886036,13
12,6,0.738,1.2044,10.82,46804.55055,3128.947164,13
12,6,0.738,1.2044,13.02,38410.55412,1952.192883,13
12,6,0.738,1.2044,16.01,18148.7223,793.3722898,13
12,6,0.738,1.2044,19.01,11553.23279,464.0133205,13
12,6,0.738,1.2044,22.01,8315.34412,317.0440662,13
12,6,0.738,1.2044,28,3963.39094,145.0385856,13
12,6,0.742,1.2044,10.82,46525.78576,3151.753598,13
12,6,0.742,1.2044,13.02,38029.47725,1953.97722,13
12,6,0.742,1.2044,16.01,18493.35182,812.9668714,13
12,6,0.742,1.2044,19.01,11803.43848,475.1462016,13
12,6,0.742,1.2044,22.01,8084.006175,309.4995817,13
12,6,0.742,1.2044,28,4032.811572,147.7810334,13
12,6,0.746,1.2044,10.82,48184.17507,3268.013132,13
12,6,0.746,1.2044,13.02,37249.26756,1932.357131,13
12,6,0.746,1.2044,16.01,18249.98514,805.9121426,13
12,6,0.746,1.2044,19.01,11318.83468,458.8883854,13
12,6,0.746,1.2044,22.01,8175.08454,313.2233669,13
12,6,0.746,1.2044,28,3856.227501,141.4870048,13
12,6,0.75,1.2044,10.82,48623.39113,3333.798134,13
12,6,0.75,1.2044,13.02,38779.91045,2021.750864,13
12,6,0.75,1.2044,16.01,19071.02781,842.6926157,13
12,6,0.75,1.2044,19.01,11562.66519,469.6979603,13
12,6,0.75,1.2044,22.01,8067.816362,310.2228482,13
12,6,0.75,1.2044,28,3907.121814,143.4172781,13
12,6,0.754,1.2044,10.82,45468.21701,3200.58447,13
12,6,0.754,1.2044,13.02,37201.03774,1961.291131,13
12,6,0.754,1.2044,16.01,18359.31209,819.5692975,13
12,6,0.754,1.2044,19.01,11521.30076,469.6429463,13
12,6,0.754,1.2044,22.01,8246.857576,317.4954373,13
12,6,0.754,1.2044,28,3882.212114,142.6852367,13
12,6,0.758,1.2044,10.82,46039.89608,3282.931112,13
12,6,0.758,1.2044,13.02,39888.5719,2104.707001,13
12,6,0.758,1.2044,16.01,18785.63805,842.5353161,13
12,6,0.758,1.2044,19.01,11442.26182,469.5298529,13
12,6,0.758,1.2044,22.01,8169.579498,315.8044608,13
12,6,0.758,1.2044,28,4030.894409,148.2607801,13
12,6,0.762,1.2044,10.82,53830.45713,3717.341977,13
12,6,0.762,1.2044,13.02,41213.04218,2193.651764,13
12,6,0.762,1.2044,16.01,19970.74142,896.1762761,13
12,6,0.762,1.2044,19.01,11709.14454,481.9013582,13
12,6,0.762,1.2044,22.01,8072.687404,313.1999679,13
12,6,0.762,1.2044,28,3985.079821,146.7344593,13
12,6,0.77,1.2044,13.01,45706.39475,2352.253724,13
12,6,0.774,1.2044,13.01,45613.12881,2360.610824,13
12,6,0.778,1.2044,13.01,44216.80645,2314.759472,13
12,6,0.782,1.2044,13.01,42623.60638,2259.253458,13
12,6,0.786,1.2044,13.01,42515.36801,2272.148732,13
12,6,0.79,1.2044,13.01,42167.01392,2280.048018,13
12,6,0.794,1.2044,13.01,40856.9469,2240.683945,13
12,6,0.798,1.2044,13.01,41448.87948,2292.842187,13
12,6,0.802,1.2044,13.01,39676.05137,2238.281131,13
12,6,0.806,1.2044,13.01,42187.52521,2381.996167,13
12,6,0.81,1.2044,13.01,41878.95726,2390.049546,13
12,6,0.814,1.2044,13.01,41595.76381,2413.528438,13
12,6,0.818,1.2044,13.01,41226.27571,2427.043619,13
12,6,0.822,1.2044,13.01,41182.65605,2456.097286,13
12,6,0.826,1.2044,13.01,41328.47249,2502.070176,13
12,6,0.38965,5.766,18,0.0008122,0.001149345,15
12,6,0.39259,5.766,18,0.0007723,0.001092327,15
12,6,0.40482,5.766,18,0.002283,0.001524054,15
12,6,0.41782,5.766,18,0.000713,0.001008303,15
12,6,0.4212,5.766,18,0.0007011,0.000991797,15
12,6,0.42813,5.766,18,0.0006889,0.000974592,15
12,6,0.43168,5.766,18,0.00135,0.001169935,15
12,6,0.4427,5.766,18,0.001302,0.001127902,15
12,6,0.45037,5.766,18,0.0006663,0.000942582,15
12,6,0.4543,5.766,18,0.0006221,0.000880064,15
12,6,0.46238,5.766,18,0.003205,0.001573921,15
12,6,0.46652,5.766,18,0.0006078,0.000859858,15
12,6,0.47075,5.766,18,0.002394,0.001340567,15
12,6,0.47504,5.766,18,0.00183,0.001221646,15
12,6,0.47941,5.766,18,0.001831,0.001222646,15
12,6,0.48388,5.766,18,0.002927,0.00143758,15
12,6,0.48842,5.766,18,0.002297,0.001286464,15
12,6,0.49304,5.766,18,0.001689,0.001127519,15
12,6,0.50257,5.766,18,0.004562,0.001718283,15
12,6,0.50747,5.766,18,0.003185,0.001409325,15
12,6,0.51248,5.766,18,0.003792,0.001537621,15
12,6,0.51757,5.766,18,0.003241,0.001433403,15
12,6,0.52277,5.766,18,0.006785,0.001967093,15
12,6,0.52808,5.766,18,0.00715,0.001993447,15
12,6,0.53349,5.766,18,0.006288,0.00182306,15
12,6,0.53901,5.766,18,0.006317,0.001831123,15
12,6,0.54467,5.766,18,0.008906,0.002178952,15
12,6,0.55043,5.766,18,0.01269,0.002525552,15
12,6,0.5563,5.766,18,0.0104,0.002296436,15
12,6,0.56233,5.766,18,0.01116,0.002355936,15
12,6,0.56847,5.766,18,0.0131,0.00255955,15
12,6,0.57474,5.766,18,0.0171,0.00290993,15
12,6,0.58117,5.766,18,0.01579,0.002723493,15
12,6,0.58773,5.766,18,0.01982,0.003064893,15
12,6,0.59444,5.766,18,0.02151,0.003102798,15
12,6,0.60133,5.766,18,0.02074,0.003078023,15
12,6,0.60835,5.766,18,0.02503,0.00334532,15
12,6,0.61554,5.766,18,0.02442,0.003263542,15
12,6,0.62292,5.766,18,0.03612,0.003987403,15
12,6,0.63046,5.766,18,0.03989,0.004220616,15
12,6,0.63819,5.766,18,0.04465,0.004425118,15
12,6,0.64613,5.766,18,0.04653,0.004494004,15
12,6,0.65425,5.766,18,0.0665,0.005504244,15
12,6,0.66257,5.766,18,0.06155,0.005154642,15
12,6,0.67114,5.766,18,0.07137,0.005564408,15
12,6,0.6799,5.766,18,0.09352,0.006494677,15
12,6,0.68889,5.766,18,0.09925,0.00669091,15
12,6,0.69815,5.766,18,0.1145,0.007313913,15
12,6,0.70764,5.766,18,0.1248,0.007629969,15
12,6,0.71739,5.766,18,0.139,0.008136687,15
12,6,0.72744,5.766,18,0.1541,0.008678083,15
12,6,0.73774,5.766,18,0.1902,0.010065194,15
12,6,0.74834,5.766,18,0.2211,0.011103502,15
12,6,0.75929,5.766,18,0.2508,0.012105605,15
12,6,0.77052,5.766,18,0.2954,0.013652796,15
12,6,0.78209,5.766,18,0.3396,0.015146765,15
12,6,0.79405,5.766,18,0.393,0.016957326,15
12,6,0.80634,5.766,18,0.4359,0.018363362,15
12,6,0.81903,5.766,18,0.5068,0.020813646,15
12,6,0.83215,5.766,18,0.5955,0.023785077,15
12,6,0.84566,5.766,18,0.7062,0.027637686,15
12,6,0.85962,5.766,18,0.7862,0.030273767,15
12,6,0.87409,5.766,18,0.9726,0.036687482,15
12,6,0.88901,5.766,18,1.118,0.041722646,15
12,6,0.90445,5.766,18,1.29,0.047498737,15
12,6,0.92049,5.766,18,1.555,0.056628887,15
12,6,0.93705,5.766,18,1.87,0.06744604,15
12,6,0.95422,5.766,18,2.272,0.081332902,15
12,6,0.97208,5.766,18,2.724,0.096867865,15
12,6,0.99057,5.766,18,3.282,0.116115412,15
12,6,1.00978,5.766,18,4.047,0.142501415,15
12,6,1.01952,5.766,22,0.007585,0.001114418,15
12,6,1.0298,5.766,18,4.978,0.174714244,15
12,6,1.03311,5.766,22,0.009911,0.001258727,15
12,6,1.04707,5.766,22,0.01379,0.00150768,15
12,6,1.05058,5.766,18,6.229,0.218077568,15
12,6,1.06146,5.766,22,0.01541,0.001576151,15
12,6,1.07221,5.766,18,7.682,0.268415829,15
12,6,1.0762,5.766,22,0.01823,0.001702457,15
12,6,1.09136,5.766,22,0.0239,0.001982184,15
12,6,1.09481,5.766,18,9.713,0.338856413,15
12,6,1.107,5.766,22,0.02701,0.002109817,15
12,6,1.11832,5.766,18,12,0.418190159,15
12,6,1.12304,5.766,22,0.03053,0.002243867,15
12,6,1.13956,5.766,22,0.03522,0.002420049,15
12,6,1.14286,5.766,18,14.52,0.516033497,15
12,6,1.15662,5.766,22,0.04314,0.002726109,15
12,6,1.16858,5.766,18,17.82,0.629069225,15
12,6,1.17415,5.766,22,0.05513,0.003184256,15
12,6,1.19222,5.766,22,0.06415,0.003509262,15
12,6,1.19541,5.766,18,21.52,0.756673357,15
12,6,1.2109,5.766,22,0.07759,0.003985662,15
12,6,1.22349,5.766,18,26.01,0.911565143,15
12,6,1.23013,5.766,22,0.09525,0.00459642,15
12,6,1.24997,5.766,22,0.1196,0.005447509,15
12,6,1.25301,5.766,18,30.73,1.074538245,15
12,6,1.27053,5.766,22,0.1504,0.006506212,15
12,6,1.2839,5.766,18,35.03,1.22289547,15
12,6,1.29171,5.766,22,0.186,0.007717558,15
12,6,1.31361,5.766,22,0.2453,0.009784616,15
12,6,1.31636,5.766,18,38.91,1.356685008,15
12,6,1.33634,5.766,22,0.2971,0.011544026,15
12,6,1.3506,5.766,18,44.15,1.537685065,15
12,6,1.35979,5.766,22,0.3736,0.014161333,15
12,6,1.38408,5.766,22,0.4616,0.01718148,15
12,6,1.38655,5.766,18,49.4,1.719125836,15
12,6,1.40933,5.766,22,0.5881,0.021330471,15
12,6,1.42448,5.766,18,54.92,1.909914284,15
12,6,1.43544,5.766,22,0.7525,0.026998414,15
12,6,1.46253,5.766,22,1.013,0.036003522,15
12,6,1.46466,5.766,18,60.6,2.10620683,15
12,6,1.49076,5.766,22,1.287,0.045485504,15
12,6,1.50704,5.766,18,67.11,2.331253682,15
12,6,1.52,5.766,22,1.682,0.059176553,15
12,6,1.55042,5.766,22,2.188,0.077690774,15
12,6,1.55195,5.766,18,75.49,2.621203611,15
12,6,1.58217,5.766,22,2.797,0.098692268,15
12,6,1.59977,5.766,18,83.42,2.895567516,15
12,6,1.61515,5.766,22,3.527,0.123895026,15
12,6,1.64954,5.766,22,4.401,0.154087566,15
12,6,1.65046,5.766,18,92.54,3.211611111,15
12,6,1.68553,5.766,22,5.342,0.186604709,15
12,6,1.70448,5.766,18,104,3.607651335,15
12,6,1.72301,5.766,22,6.579,0.22938267,15
12,6,1.7622,5.766,22,7.751,0.269907116,15
12,6,1.76233,5.766,18,117.2,4.064924384,15
12,6,1.80333,5.766,22,9.23,0.32107262,15
12,6,1.82406,5.766,18,134.5,4.670754715,15
12,6,1.8463,5.766,22,10.87,0.377823398,15
12,6,1.89026,5.766,18,155.3,5.389069515,15
12,6,1.89137,5.766,22,12.71,0.441491821,15
12,6,1.93884,5.766,22,14.62,0.507592317,15
12,6,1.96167,5.766,18,172.5,5.983730549,15
12,6,1.9886,5.766,22,17.32,0.60119851,15
12,6,2.03846,5.766,18,193.7,6.717429833,15
12,6,2.04098,5.766,22,20.11,0.697703296,15
12,6,2.09637,5.766,22,23.25,0.806529454,15
12,6,2.12149,5.766,18,216.8,7.517106348,15
12,6,2.15467,5.766,22,28.05,0.974508674,15
12,6,2.21186,5.766,18,239.3,8.29678372,15
12,6,2.2163,5.766,22,32.96,1.144108755,15
12,6,2.28176,5.766,22,39.39,1.366710438,15
12,6,2.30997,5.766,18,257.3,8.921701116,15
12,6,2.351,5.766,22,45.81,1.58895862,15
12,6,2.38243,5.766,26,4.954,0.171938033,15
12,6,2.42456,5.766,22,53.31,1.848626553,15
12,6,2.43632,5.766,26,6.177,0.214775801,15
12,6,2.49272,5.766,26,7.534,0.261657362,15
12,6,2.50312,5.766,22,62.28,2.159470202,15
12,6,2.55197,5.766,26,9.186,0.318841521,15
12,6,2.58669,5.766,22,70.71,2.451424696,15
12,6,2.61391,5.766,26,11.34,0.393430232,15
12,6,2.67603,5.766,22,79.77,2.769274641,15
12,6,2.67893,5.766,26,13.96,0.484164104,15
12,6,2.74748,5.766,26,16.64,0.577001371,15
12,6,2.77205,5.766,22,89.83,3.116382822,15
12,6,2.81941,5.766,26,19.84,0.687870083,15
12,6,2.87491,5.766,22,99.95,3.466579819,15
12,6,2.89521,5.766,26,23.74,0.824848037,15
12,6,2.97544,5.766,26,27.49,0.954078551,15
12,6,2.98569,5.766,22,111.5,3.867352277,15
12,6,3.05999,5.766,26,31.97,1.109090932,15
12,6,3.14948,5.766,26,37.22,1.290916155,15
12,6,3.24465,5.766,26,42.44,1.472157358,15
12,6,3.54906,5.766,32,11.22,0.389093886,15
12,6,3.62871,5.766,32,13.51,0.468529217,15
12,6,0.01501,0.25,35,131000,6003.174161,16
12,6,0.01501,0.25,35,131000,6003.174161,16
12,6,0.01519,0.0888,135,3160,192.215296,16
12,6,0.01519,0.0888,135,3160,192.215296,16
12,6,0.01521,0.25,35,136000,6232.302945,16
12,6,0.01521,0.25,35,136000,6232.302945,16
12,6,0.01529,0.0888,135,3214,195.4999877,16
12,6,0.01529,0.0888,135,3214,195.4999877,16
12,6,0.01541,0.25,35,147000,6736.386272,16
12,6,0.01541,0.25,35,147000,6736.386272,16
12,6,0.01549,0.0888,135,4225,257.0378182,16
12,6,0.01549,0.0888,135,4225,257.0378182,16
12,6,0.01551,0.25,35,162000,7423.772626,16
12,6,0.01551,0.25,35,162000,7423.772626,16
12,6,0.01559,0.0888,135,5787,352.0505685,16
12,6,0.01559,0.0888,135,5787,352.0505685,16
12,6,0.01561,0.25,35,179000,8202.810494,16
12,6,0.01561,0.25,35,179000,8202.810494,16
12,6,0.01569,0.0888,135,7622,463.6281601,16
12,6,0.01569,0.0888,135,7622,463.6281601,16
12,6,0.01571,0.25,35,201000,9210.977147,16
12,6,0.01571,0.25,40,121600,5572.412045,16
12,6,0.01571,0.25,35,201000,9210.977147,16
12,6,0.015711316,0.25,40,121600,3648,16
12,6,0.01576,0.1,135,6963,319.0912923,16
12,6,0.01576,0.1,135,6963,319.0912923,16
12,6,0.01579,0.0888,135,14220,864.8044403,16
12,6,0.01579,0.0888,135,14220,864.8044403,16
12,6,0.01581,0.25,35,220000,10081.66653,16
12,6,0.01581,0.25,35,235000,10769.05288,16
12,6,0.01581,0.25,35,220000,10081.66653,16
12,6,0.01581,0.25,35,235000,10769.05288,16
12,6,0.01589,0.0888,135,17860,1086.463589,16
12,6,0.01589,0.0888,135,17860,1086.463589,16
12,6,0.0159,0.25,40,119900,5494.508258,16
12,6,0.015901316,0.25,40,119900,3597,16
12,6,0.01591,0.25,35,260000,11914.69681,16
12,6,0.01591,0.25,35,260000,11914.69681,16
12,6,0.01592,0.1,135,8070,369.8138586,16
12,6,0.01592,0.1,135,8070,369.8138586,16
12,6,0.01601,0.25,35,280000,12831.21194,16
12,6,0.01601,0.25,35,294000,13472.77254,16
12,6,0.01601,0.25,35,280000,12831.21194,16
12,6,0.01601,0.25,35,294000,13472.77254,16
12,6,0.01602,0.25,40,133000,6094.825674,16
12,6,0.016021316,0.25,40,133000,3990,16
12,6,0.01605,0.1,135,12480,571.9054467,16
12,6,0.01605,0.1,135,12480,571.9054467,16
12,6,0.01609,0.0888,135,16940,1030.584378,16
12,6,0.01609,0.0888,135,16940,1030.584378,16
12,6,0.0161,0.25,40,146000,6690.560514,16
12,6,0.016101316,0.25,40,146000,4380,16
12,6,0.01613,0.1,135,14370,658.5161274,16
12,6,0.01613,0.1,135,14370,658.5161274,16
12,6,0.01618,0.1,135,15580,713.8998319,16
12,6,0.01618,0.25,40,157200,7203.808992,16
12,6,0.01618,0.1,135,15580,713.8998319,16
12,6,0.016181316,0.25,40,157200,4716,16
12,6,0.01621,0.25,35,310000,14205.98465,16
12,6,0.01621,0.25,35,310000,14205.98465,16
12,6,0.01629,0.0888,135,14260,867.5663433,16
12,6,0.01629,0.0888,135,14260,867.5663433,16
12,6,0.01632,0.25,40,173000,7927.855953,16
12,6,0.016321316,0.25,40,173000,5190,16
12,6,0.01634,0.25,50,47800,2190.471182,16
12,6,0.01634,0.25,50,47800,2190.471182,16
12,6,0.01638,0.1,135,16230,743.62112,16
12,6,0.01638,0.1,135,16230,743.62112,16
12,6,0.01639,0.0888,135,12910,785.4490499,16
12,6,0.01639,0.0888,135,12910,785.4490499,16
12,6,0.01641,0.25,35,298000,13656.07557,16
12,6,0.01641,0.25,40,185200,8486.930187,16
12,6,0.01641,0.25,35,298000,13656.07557,16
12,6,0.016411316,0.25,40,185200,5556,16
12,6,0.01649,0.12,135,3542,162.3410201,16
12,6,0.01649,0.12,135,3542,162.3410201,16
12,6,0.0165,0.25,50,53100,2433.347694,16
12,6,0.0165,0.25,50,53100,2433.347694,16
12,6,0.01653,0.25,40,199900,9160.568814,16
12,6,0.016531316,0.25,40,199900,5997,16
12,6,0.01655,0.1,135,13810,632.9191734,16
