################ 1 Barreau:1983ht             1
##################### 2 O'Connell:1987ag           1
#  3 Sealock:1989nx             1
################## 4 Baran:1988tw               1
# 5 Bagdasaryan:1988hp         0
# 6 Dai - HallA:2019da            1
# 7 Arrington:1995hs           1
 8 Day:1993md                 1
 9 Arrington:1998psnoCC       0
10 Gaskell:2008               1
11 Whitney:1974hr             0
12 AlsamiJan05                  1
13 VaheJun07                  1
14 E139                       0
15 Fomin                      0
16 Yamaguchi73
17 Ryan84
18 Bounin63
 0 end
  6  12    0.401   60.000   0.0535  1.017000e+04 1.800000e+02 1
  6  12    0.401   60.000   0.0585  1.098000e+04 1.900000e+02 1
  6  12    0.401   60.000   0.0635  1.198000e+04 2.000000e+02 1
  6  12    0.401   60.000   0.0685  1.294000e+04 2.200000e+02 1
  6  12    0.401   60.000   0.0735  1.359000e+04 2.400000e+02 1
  6  12    0.401   60.000   0.0785  1.368000e+04 2.500000e+02 1
  6  12    0.401   60.000   0.0835  1.426000e+04 2.700000e+02 1
  6  12    0.401   60.000   0.0885  1.461000e+04 2.700000e+02 1
  6  12    0.401   60.000   0.0935  1.430000e+04 2.700000e+02 1
  6  12    0.401   60.000   0.0985  1.383000e+04 2.800000e+02 1
  6  12    0.401   60.000   0.1035  1.342000e+04 2.800000e+02 1
  6  12    0.401   60.000   0.1085  1.254000e+04 2.700000e+02 1
  6  12    0.401   60.000   0.1135  1.205000e+04 2.600000e+02 1
  6  12    0.401   60.000   0.1185  1.114000e+04 2.400000e+02 1
  6  12    0.401   60.000   0.1235  1.035000e+04 2.300000e+02 1
  6  12    0.401   60.000   0.1285  9.110000e+03 2.200000e+02 1
  6  12    0.401   60.000   0.1335  8.280000e+03 2.100000e+02 1
  6  12    0.401   60.000   0.1385  7.530000e+03 2.000000e+02 1
  6  12    0.401   60.000   0.1435  6.800000e+03 1.900000e+02 1
  6  12    0.401   60.000   0.1485  6.270000e+03 1.800000e+02 1
  6  12    0.401   60.000   0.1535  5.640000e+03 1.700000e+02 1
  6  12    0.401   60.000   0.1585  5.140000e+03 1.600000e+02 1
  6  12    0.401   60.000   0.1635  4.740000e+03 1.600000e+02 1
  6  12    0.401   60.000   0.1685  4.410000e+03 1.500000e+02 1
  6  12    0.401   60.000   0.1735  4.150000e+03 1.500000e+02 1
  6  12    0.401   60.000   0.1785  3.840000e+03 1.500000e+02 1
  6  12    0.401   60.000   0.1835  3.690000e+03 1.500000e+02 1
  6  12    0.401   60.000   0.1885  3.520000e+03 1.500000e+02 1
  6  12    0.401   60.000   0.1935  3.450000e+03 1.500000e+02 1
  6  12    0.401   60.000   0.1985  3.430000e+03 1.500000e+02 1
  6  12    0.401   60.000   0.2035  3.450000e+03 1.600000e+02 1
  6  12    0.401   60.000   0.2085  3.420000e+03 1.700000e+02 1
  6  12    0.401   60.000   0.2135  3.490000e+03 1.800000e+02 1
  6  12    0.401   60.000   0.2185  3.650000e+03 1.900000e+02 1
  6  12    0.401   60.000   0.2235  3.770000e+03 2.100000e+02 1
  6  12    0.401   60.000   0.2285  3.880000e+03 2.200000e+02 1
  6  12    0.401   60.000   0.2335  4.040000e+03 2.400000e+02 1
  6  12    0.401   60.000   0.2385  4.230000e+03 2.600000e+02 1
  6  12    0.401   60.000   0.2435  4.420000e+03 2.800000e+02 1
  6  12    0.401   60.000   0.2485  4.570000e+03 3.100000e+02 1
  6  12    0.401   60.000   0.2535  4.780000e+03 3.400000e+02 1
  6  12    0.401   60.000   0.2585  5.080000e+03 3.700000e+02 1
  6  12    0.401   60.000   0.2635  5.170000e+03 4.100000e+02 1
  6  12    0.401   60.000   0.2685  5.110000e+03 4.400000e+02 1
  6  12    0.440   60.000   0.0075  8.300000e+02 3.000000e+01 1
  6  12    0.440   60.000   0.0125  1.210000e+03 4.000000e+01 1
  6  12    0.440   60.000   0.0175  1.320000e+03 3.000000e+01 1
  6  12    0.440   60.000   0.0225  1.770000e+03 3.000000e+01 1
  6  12    0.440   60.000   0.0275  2.960000e+03 5.000000e+01 1
  6  12    0.440   60.000   0.0325  3.140000e+03 6.000000e+01 1
  6  12    0.440   60.000   0.0375  3.640000e+03 6.000000e+01 1
  6  12    0.440   60.000   0.0425  4.360000e+03 7.000000e+01 1
  6  12    0.440   60.000   0.0475  4.940000e+03 8.000000e+01 1
  6  12    0.440   60.000   0.0525  5.800000e+03 9.000000e+01 1
  6  12    0.440   60.000   0.0575  6.530000e+03 1.000000e+02 1
  6  12    0.440   60.000   0.0625  7.440000e+03 1.200000e+02 1
  6  12    0.440   60.000   0.0675  8.090000e+03 1.300000e+02 1
  6  12    0.440   60.000   0.0725  8.920000e+03 1.400000e+02 1
  6  12    0.440   60.000   0.0775  9.470000e+03 1.500000e+02 1
  6  12    0.440   60.000   0.0825  9.950000e+03 1.600000e+02 1
  6  12    0.440   60.000   0.0875  1.026000e+04 1.700000e+02 1
  6  12    0.440   60.000   0.0925  1.076000e+04 1.800000e+02 1
  6  12    0.440   60.000   0.0975  1.092000e+04 1.900000e+02 1
  6  12    0.440   60.000   0.1025  1.123000e+04 2.000000e+02 1
  6  12    0.440   60.000   0.1075  1.107000e+04 2.000000e+02 1
  6  12    0.440   60.000   0.1125  1.081000e+04 2.000000e+02 1
  6  12    0.440   60.000   0.1175  1.059000e+04 2.000000e+02 1
  6  12    0.440   60.000   0.1225  1.017000e+04 2.100000e+02 1
  6  12    0.440   60.000   0.1275  9.640000e+03 2.000000e+02 1
  6  12    0.440   60.000   0.1325  8.810000e+03 2.000000e+02 1
  6  12    0.440   60.000   0.1375  8.380000e+03 2.000000e+02 1
  6  12    0.440   60.000   0.1425  7.560000e+03 1.900000e+02 1
  6  12    0.440   60.000   0.1475  7.010000e+03 1.800000e+02 1
  6  12    0.440   60.000   0.1525  6.290000e+03 1.600000e+02 1
  6  12    0.440   60.000   0.1575  5.290000e+03 1.500000e+02 1
  6  12    0.440   60.000   0.1625  5.360000e+03 2.000000e+02 1
  6  12    0.440   60.000   0.1675  4.730000e+03 1.500000e+02 1
  6  12    0.440   60.000   0.1725  4.410000e+03 1.300000e+02 1
  6  12    0.440   60.000   0.1775  3.900000e+03 1.300000e+02 1
  6  12    0.440   60.000   0.1825  3.550000e+03 1.200000e+02 1
  6  12    0.440   60.000   0.1875  3.550000e+03 1.200000e+02 1
  6  12    0.440   60.000   0.1925  3.250000e+03 1.100000e+02 1
  6  12    0.440   60.000   0.1975  3.380000e+03 1.100000e+02 1
  6  12    0.440   60.000   0.2025  3.280000e+03 1.100000e+02 1
  6  12    0.440   60.000   0.2075  3.160000e+03 1.100000e+02 1
  6  12    0.440   60.000   0.2125  3.200000e+03 1.100000e+02 1
  6  12    0.440   60.000   0.2175  3.230000e+03 1.200000e+02 1
  6  12    0.440   60.000   0.2225  3.250000e+03 1.200000e+02 1
  6  12    0.440   60.000   0.2275  3.280000e+03 1.200000e+02 1
  6  12    0.440   60.000   0.2325  3.380000e+03 1.300000e+02 1
  6  12    0.440   60.000   0.2375  3.490000e+03 1.400000e+02 1
  6  12    0.440   60.000   0.2425  3.680000e+03 1.500000e+02 1
  6  12    0.440   60.000   0.2475  3.760000e+03 1.500000e+02 1
  6  12    0.440   60.000   0.2525  3.900000e+03 1.600000e+02 1
  6  12    0.440   60.000   0.2575  3.990000e+03 1.800000e+02 1
  6  12    0.440   60.000   0.2625  4.100000e+03 1.900000e+02 1
  6  12    0.440   60.000   0.2675  4.260000e+03 2.000000e+02 1
