A,Z,nu,E0,ThetaDeg,cross,error,dataSet
12,6,0.666,1.501,37.5,964.8,37.225980604428145,3
12,6,0.676,1.501,37.5,922.8,35.784329982430776,3
12,6,0.686,1.501,37.5,967.2,33.14843996050415,3
12,6,0.698,1.2044,55.0,444.048,12.869298902168383,12
12,6,0.696,1.501,37.5,928.8,31.913476027284133,3
12,6,0.7118,1.2044,55.0,441.36,12.689742479475797,12
12,6,0.706,1.501,37.5,952.8,36.48865949581377,3
12,6,0.716,1.501,37.5,914.4,35.283167207951976,3
12,6,0.7255,1.2044,55.0,443.892,12.725842097732224,12
12,6,0.726,1.501,37.5,906.0,35.109383359560724,3
12,6,0.736,1.501,37.5,897.6,31.121513583920173,3
12,6,0.7393,1.2044,55.0,440.652,12.639554017364803,12
12,6,0.7835,3.4886,14.0,6618.6,194.69043357617358,12
12,6,0.746,1.501,37.5,867.6,29.27294669356427,3
12,6,0.7531,1.2044,55.0,439.584,12.642422651641988,12
12,6,0.8027,3.4886,14.0,6545.28,192.5292503434356,12
12,6,0.756,1.501,37.5,906.0,33.9831016860835,3
12,6,0.766,1.501,37.5,870.0,32.742632763222,3
12,6,0.7658,2.3466,20.0,3894.6,113.03388332983336,12
12,6,0.8219,3.4886,14.0,6323.04,186.1287336628508,12
12,6,0.776,1.501,37.5,900.0,33.61906601673173,3
12,6,0.7843,2.3466,20.0,3866.64,112.06399482453064,12
12,6,0.786,1.501,37.5,883.2,31.21653715535245,3
12,6,0.8411,3.4886,14.0,6259.08,184.2784883036091,12
12,6,0.8603,3.4886,14.0,6316.68,185.9828585005224,12
12,6,0.8795,3.4886,14.0,6199.2,182.54193332985778,12
12,6,0.8987,3.4886,14.0,6206.4,182.879168581062,12
12,6,0.9179,3.4886,14.0,6314.4,186.51715671554646,12
12,6,0.9563,3.4886,14.0,6216.72,182.74080286906587,12
12,6,0.9755,3.4886,14.0,6219.0,182.1397279109375,12
12,6,0.9947,3.4886,14.0,6170.76,180.76872589955448,12
12,6,1.0139,3.4886,14.0,6125.52,179.45490044003404,12
12,6,1.033,3.4886,14.0,6002.16,175.85080984989492,12
12,6,1.0522,3.4886,14.0,5953.8,174.45166017468947,12
12,6,1.0714,3.4886,14.0,5968.44,174.8754176380321,12
12,6,1.0906,3.4886,14.0,5861.04,171.89112202744818,12
12,6,1.1236,4.6286,10.65,9484.56,281.85103903677657,12
12,6,1.1098,3.4886,14.0,5941.8,174.12052013192633,12
12,6,1.1433,4.6286,10.65,9524.04,283.220791136069,12
12,6,1.1433,4.6286,10.65,9524.04,285.6119971554812,12
12,6,1.1433,4.6286,10.65,9267.0,276.7288852088577,12
12,6,1.1433,4.6286,10.65,9267.0,279.6304665234178,12
12,6,1.129,3.4886,14.0,5847.36,171.43613224585064,12
12,6,1.1629,4.6286,10.65,9564.0,284.1681167299662,12
12,6,1.1629,4.6286,10.65,9564.0,283.3273513873725,12
12,6,1.1629,4.6286,10.65,9408.0,280.4450730720665,12
12,6,1.1629,4.6286,10.65,9408.0,281.55818244648987,12
12,6,1.1482,3.4886,14.0,5891.04,172.7590117098638,12
12,6,1.1826,4.6286,10.65,9467.52,280.12747874943415,12
12,6,1.1674,3.4886,14.0,5843.28,171.3224684635251,12
12,6,1.2022,4.6286,10.65,9403.08,278.38461726073456,12
12,6,1.1866,3.4886,14.0,5851.56,171.574316528607,12
12,6,1.2219,4.6286,10.65,9136.44,270.5566890681885,12
12,6,1.2058,3.4886,14.0,5757.12,168.86665544438844,12
12,6,1.2415,4.6286,10.65,9110.4,269.85330056722415,12
12,6,1.225,3.4886,14.0,5724.72,167.98121782339297,12
12,6,1.2612,4.6286,10.65,8841.96,261.9479084094572,12
12,6,1.2442,3.4886,14.0,5716.68,167.65555418953377,12
12,6,1.2808,4.6286,10.65,8822.64,261.48541095658135,12
12,6,1.2634,3.4886,14.0,5727.36,168.05212454355754,12
12,6,1.3004,4.6286,10.65,8752.32,259.46694138588174,12
12,6,1.2826,3.4886,14.0,5597.04,165.0552112537352,12
12,6,1.3201,4.6286,10.65,8633.04,256.00706769115135,12
12,6,1.3018,3.4886,14.0,5484.84,165.66002352110613,12
12,6,1.3397,4.6286,10.65,8612.76,255.58051308830926,12
12,6,1.321,3.4886,14.0,5402.64,161.3207411293752,12
12,6,1.3594,4.6286,10.65,8351.52,248.02278786124427,12
12,6,1.3402,3.4886,14.0,5503.32,163.987730183163,12
12,6,1.379,4.6286,10.65,8503.2,252.3827484755038,12
12,6,1.3594,3.4886,14.0,5319.12,158.76044332632367,12
12,6,1.3987,4.6286,10.65,8286.96,246.1294877796184,12
12,6,1.4183,4.6286,10.65,8359.68,248.4541657879078,12
12,6,1.4629,2.3466,30.0,706.248,20.51490422261056,12
12,6,1.438,4.6286,10.65,8251.44,245.11052720956624,12
12,6,1.4789,2.3466,30.0,696.084,20.282337852778973,12
12,6,1.4576,4.6286,10.65,8204.28,243.77894059789548,12
12,6,1.4949,2.3466,30.0,683.52,19.797960958756036,12
12,6,1.4773,4.6286,10.65,7977.12,237.3267107897626,12
12,6,1.5108,2.3466,30.0,683.28,19.789802500190866,12
12,6,1.4969,4.6286,10.65,7910.88,235.42057778937937,12
12,6,1.5268,2.3466,30.0,675.228,19.559522071271747,12
12,6,1.5166,4.6286,10.65,7800.84,232.27674383707478,12
12,6,1.5428,2.3466,30.0,680.58,19.708537259499312,12
12,6,1.5362,4.6286,10.65,7827.6,232.99494990501088,12
12,6,1.5587,2.3466,30.0,677.652,19.620323514408398,12
12,6,1.5559,4.6286,10.65,7681.56,228.8166264024731,12
12,6,1.5559,4.6286,10.65,7681.56,228.79007519948763,12
12,6,1.5559,4.6286,10.65,7700.52,229.54999092462526,12
12,6,1.5559,4.6286,10.65,7700.52,229.556977529812,12
12,6,1.5747,2.3466,30.0,669.012,19.37978559119982,12
12,6,1.5755,4.6286,10.65,7615.44,225.19162582490992,12
12,6,1.5755,4.6286,10.65,7542.48,225.45514018545498,12
12,6,1.5755,4.6286,10.65,7615.44,225.42151462932748,12
12,6,1.5755,4.6286,10.65,7542.48,225.15255915812855,12
12,6,1.6367,2.095,44.97,238.68,6.830980615736229,12
12,6,1.5907,2.3466,30.0,685.98,19.94756901567774,12
12,6,1.5951,4.6286,10.65,7397.4,218.47749324466108,12
12,6,1.6496,2.095,44.97,239.664,6.858478213831629,12
12,6,1.6066,2.3466,30.0,674.148,19.577171873450936,12
12,6,1.6148,4.6286,10.65,7316.28,216.22266553948222,12
12,6,1.6625,2.095,44.97,242.256,6.984478038017812,12
12,6,1.6226,2.3466,30.0,658.008,19.08566781528877,12
12,6,1.6344,4.6286,10.65,7297.2,215.59010589168446,12
12,6,1.6386,2.3466,30.0,663.588,19.245569919808162,12
12,6,1.6541,4.6286,10.65,7100.04,209.90482396698258,12
12,6,1.6737,4.6286,10.65,6828.12,202.08199949953365,12
12,6,1.6934,4.6286,10.65,6919.92,204.79923168919763,12
12,6,1.713,4.6286,10.65,6884.88,203.6467222640466,12
12,6,1.7327,4.6286,10.65,6737.76,199.6402273393641,12
12,6,1.7523,4.6286,10.65,6569.76,194.74746141074021,12
12,6,1.772,4.6286,10.65,6617.64,196.0101138720004,12
12,6,1.7916,4.6286,10.65,6546.6,194.15270161247963,12
12,6,1.8113,4.6286,10.65,6546.6,194.1523407626654,12
12,6,1.8309,4.6286,10.65,6405.48,190.0746833482976,12
12,6,1.8505,4.6286,10.65,6249.48,185.56653588765496,12
12,6,1.8702,4.6286,10.65,6262.44,185.915906502532,12
12,6,2.1656,3.116,24.98,619.056,17.769987007358957,12
12,6,0.0541,3.4886,14.0,12.7764,1.735002518704771,12
12,6,0.0733,3.4886,14.0,24.288,2.249751105987119,12
12,6,0.0925,3.4886,14.0,51.2208,3.4805849689008403,12
12,6,0.1117,3.4886,14.0,105.2436,5.550166853531097,12
12,6,0.1217,4.6286,10.65,227.196,16.06694443770085,12
12,6,0.1308,3.4886,14.0,199.728,8.60542608411944,12
12,6,0.1413,4.6286,10.65,412.728,21.76111942513594,12
12,6,0.1702,1.2044,45.0,42.3312,1.3809448127619737,12
12,6,0.15,3.4886,14.0,413.088,15.425561130013886,12
12,6,0.161,4.6286,10.65,615.144,27.437695062238742,12
12,6,0.1219,0.4794,145.0,9.0,1.0318914674856587,1
12,6,0.1857,1.2044,45.0,68.298,2.1196915149316133,12
12,6,0.1692,3.4886,14.0,721.68,24.683119796866116,12
12,6,0.1806,4.6286,10.65,1312.8,51.02539448987077,12
12,6,0.1319,0.4794,145.0,9.0,1.0318914674856587,1
12,6,0.2025,0.56,145.0,16.0,3.033941331305273,1
12,6,0.2011,1.2044,45.0,109.8552,3.2950113884614023,12
12,6,0.1419,0.4794,145.0,20.0,2.0784609686537103,1
12,6,0.1884,3.4886,14.0,1234.08,39.69734421020634,12
12,6,0.2003,4.6286,10.65,2195.28,77.73120937192071,12
12,6,0.2125,0.56,145.0,23.0,1.1929794629311643,1
12,6,0.163,1.299,37.5,258.0,20.203880817967647,3
12,6,0.1519,0.4794,145.0,27.0,3.095674401472308,1
12,6,0.2166,1.2044,45.0,166.044,4.882231635681639,12
12,6,0.2076,3.4886,14.0,1851.72,57.095699725251464,12
12,6,0.2199,4.6286,10.65,3207.48,106.44559790340993,12
12,6,0.173,1.299,37.5,294.0,21.254232519536387,3
12,6,0.2225,0.56,145.0,34.0,2.219189040838717,1
12,6,0.183,1.299,37.5,398.4,21.033203460622804,3
12,6,0.2321,1.2044,45.0,241.944,7.036206360729276,12
12,6,0.2268,3.4886,14.0,2619.12,78.74752140902079,12
12,6,0.2395,4.6286,10.65,4455.36,141.25572964919002,12
12,6,0.2325,0.56,145.0,49.0,3.304663371278654,1
12,6,0.193,1.299,37.5,465.6,23.08480643131745,3
12,6,0.2476,1.2044,45.0,347.724,10.076950947975394,12
12,6,0.246,3.4886,14.0,3652.44,108.09146171199014,12
12,6,0.2592,4.6286,10.65,6207.96,190.72777966671632,12
12,6,0.203,1.299,37.5,612.0,32.68078334750903,3
12,6,0.2425,0.56,145.0,66.0,3.5333836473482703,1
12,6,0.213,1.299,37.5,735.6,43.779861671094686,3
12,6,0.2631,1.2044,45.0,457.284,13.316006047952357,12
12,6,0.2652,3.4886,14.0,4765.8,139.4791844391797,12
12,6,0.2788,4.6286,10.65,7756.56,234.11892023306535,12
12,6,0.2525,0.56,145.0,92.0,4.771917853569998,1
12,6,0.223,1.299,37.5,848.4,47.74792611215005,3
12,6,0.316,1.501,37.5,522.0,22.096624180217795,3
12,6,0.233,1.299,37.5,951.6,51.408890751895974,3
12,6,0.2786,1.2044,45.0,567.204,16.707415797006988,12
12,6,0.2844,3.4886,14.0,5865.72,170.51543317198357,12
12,6,0.2985,4.6286,10.65,9564.36,285.1118207554399,12
12,6,0.2625,0.56,145.0,123.0,6.0912396111504625,1
12,6,0.326,1.501,37.5,548.4,23.131356381061632,3
12,6,0.243,1.299,37.5,1168.0,57.67822465635499,3
12,6,0.336,1.501,37.5,634.8,25.594421890841094,3
12,6,0.2941,1.2044,45.0,689.124,20.455324980015025,12
12,6,0.3036,3.4886,14.0,6877.2,199.0445162569682,12
12,6,0.3181,4.6286,10.65,10995.6,325.22088737272645,12
12,6,0.2725,0.56,145.0,151.0,8.200048780217168,1
12,6,0.346,1.501,37.5,670.8,26.65363975457415,3
12,6,0.3228,3.4886,14.0,7847.16,226.44346574972076,12
12,6,0.3378,4.6286,10.65,11829.24,348.3290650776972,12
12,6,0.356,1.501,37.5,778.8,27.272512755441927,3
12,6,0.2825,0.56,145.0,171.0,8.508395853797943,1
12,6,0.366,1.501,37.5,781.2,26.910004679355882,3
12,6,0.342,3.4886,14.0,8481.24,244.29440939801648,12
12,6,0.3574,4.6286,10.65,12783.6,375.3154575152472,12
12,6,0.376,1.501,37.5,825.6,30.3843033171334,3
12,6,0.3406,1.2044,45.0,927.624,26.65109015808691,12
12,6,0.3612,3.4886,14.0,8689.68,250.02935691615653,12
12,6,0.3771,4.6286,10.65,13485.6,395.20787898732084,12
12,6,0.386,1.501,37.5,832.8,33.88590078163092,3
12,6,0.396,1.501,37.5,849.6,34.30344775753157,3
12,6,0.3561,1.2044,45.0,951.816,27.37200497723808,12
12,6,0.3804,3.4886,14.0,8725.32,250.93797290515803,12
12,6,0.3967,4.6286,10.65,13567.2,396.9036456733274,12
12,6,0.406,1.501,37.5,858.0,34.30027405072401,3
12,6,0.416,1.501,37.5,870.0,34.710090755513484,3
12,6,0.3716,1.2044,45.0,936.36,27.27686866242262,12
12,6,0.3996,3.4886,14.0,8720.04,250.71428326926696,12
12,6,0.4164,4.6286,10.65,13110.0,383.8354138264789,12
12,6,0.426,1.501,37.5,876.0,32.094560285726885,3
12,6,0.387,1.2044,45.0,922.476,27.168748921031547,12
12,6,0.4188,3.4886,14.0,8366.64,240.61631508583824,12
12,6,0.436,4.6286,10.65,12783.6,374.59596545729755,12
12,6,0.436,1.501,37.5,877.2,29.896592983665876,3
12,6,0.446,1.501,37.5,820.8,28.798119940921314,3
12,6,0.4914,1.2044,55.0,310.224,9.004560903112493,12
12,6,0.4025,1.2044,45.0,919.452,27.03577984971907,12
12,6,0.438,3.4886,14.0,8100.96,233.0921253968843,12
12,6,0.4557,4.6286,10.65,12148.8,356.2149628403671,12
12,6,0.456,1.501,37.5,838.8,32.738691967753525,3
12,6,0.5051,1.2044,55.0,304.692,8.777684428775805,12
12,6,0.4572,3.4886,14.0,7610.76,219.0907317154507,12
12,6,0.4753,4.6286,10.65,11696.88,343.462603729362,12
12,6,0.466,1.501,37.5,824.4,32.19546999568345,3
12,6,0.476,1.501,37.5,842.4,32.56608984700612,3
12,6,0.5189,1.2044,55.0,302.82,8.667411783529339,12
12,6,0.4764,3.4886,14.0,7239.24,208.54400008851556,12
12,6,0.4949,4.6286,10.65,11506.32,338.20168416594134,12
12,6,0.486,1.501,37.5,775.2,30.526801862832134,3
12,6,0.496,1.501,37.5,741.6,27.64012387638936,3
12,6,0.5327,1.2044,55.0,304.188,8.75379702749104,12
12,6,0.4956,3.4886,14.0,7024.2,202.63542059264378,12
12,6,0.5146,4.6286,10.65,10688.16,314.5155580078035,12
12,6,0.506,1.501,37.5,762.0,26.747351270065558,3
12,6,0.5465,1.2044,55.0,300.864,8.874012958787212,12
12,6,0.5148,3.4886,14.0,6825.72,197.44971259476185,12
12,6,0.5342,4.6286,10.65,10268.4,302.5559124497023,12
12,6,0.516,1.501,37.5,698.4,25.395504483729383,3
12,6,0.526,1.501,37.5,699.6,30.1892717390195,3
12,6,0.5602,1.2044,55.0,301.8,9.26279032278551,12
12,6,0.534,3.4886,14.0,6812.28,202.66758454263478,12
12,6,0.5539,4.6286,10.65,10310.88,303.78237809122373,12
12,6,0.536,1.501,37.5,684.0,29.628337788815138,3
12,6,0.5532,3.4886,14.0,6722.4,198.17624682561228,12
12,6,0.5735,4.6286,10.65,10223.16,301.34083509355105,12
12,6,0.546,1.501,37.5,715.2,30.660241877776393,3
12,6,0.556,1.501,37.5,760.8,31.96721620466783,3
12,6,0.5878,1.2044,55.0,336.18,11.152316129733075,12
12,6,0.5724,3.4886,14.0,6675.96,196.557211034884,12
12,6,0.5932,4.6286,10.65,10235.16,301.56802741894523,12
12,6,0.566,1.501,37.5,800.4,28.69985589100972,3
12,6,0.576,1.501,37.5,802.8,28.245889469792733,3
12,6,0.6016,1.2044,55.0,344.448,11.522507312508997,12
12,6,0.5915,3.4886,14.0,6797.28,200.05273629083834,12
12,6,0.6128,4.6286,10.65,10375.56,305.57750023548647,12
12,6,0.586,1.501,37.5,806.4,31.085031257139015,3
12,6,0.6153,1.2044,55.0,358.548,11.929012034189562,12
12,6,0.6107,3.4886,14.0,6882.6,202.40343976943993,12
12,6,0.6325,4.6286,10.65,10746.6,316.20720736312296,12
12,6,0.6291,1.2044,55.0,378.396,12.365511534908867,12
12,6,0.6299,3.4886,14.0,6948.48,204.14110578063102,12
12,6,0.6521,4.6286,10.65,11056.8,334.34851403464955,12
12,6,0.6521,4.6286,10.65,10636.2,320.0596778021125,12
12,6,0.6521,4.6286,10.65,11056.8,339.6744999060148,12
12,6,0.6521,4.6286,10.65,10636.2,312.8559178032701,12
12,6,0.6429,1.2044,55.0,397.152,12.625973089317924,12
12,6,0.6491,3.4886,14.0,7015.08,205.9476451321937,12
12,6,0.6718,4.6286,10.65,10766.16,321.8474057985847,12
12,6,0.6718,4.6286,10.65,10866.24,319.5147764856976,12
12,6,0.6718,4.6286,10.65,10766.16,322.42539833509016,12
12,6,0.6718,4.6286,10.65,10866.24,319.7083422359547,12
12,6,0.7449,1.2044,70.0,146.832,4.455047223680981,12
12,6,0.6567,1.2044,55.0,402.18,12.427288421679583,12
12,6,0.6683,3.4886,14.0,6881.76,202.20379518636338,12
12,6,0.6914,4.6286,10.65,10904.64,321.13420832014515,12
12,6,0.6914,4.6286,10.65,10994.76,326.2493649586776,12
12,6,0.6914,4.6286,10.65,10904.64,321.6078016758104,12
12,6,0.6914,4.6286,10.65,10994.76,326.15575081275347,12
12,6,0.7565,1.2044,70.0,157.044,4.7061069013293375,12
12,6,0.6875,3.4886,14.0,6941.52,203.85174979053733,12
12,6,0.7111,4.6286,10.65,10893.24,322.67624753174056,12
12,6,0.7067,3.4886,14.0,6890.16,202.44645211621207,12
12,6,0.7307,4.6286,10.65,10821.72,320.6518302619347,12
12,6,0.7259,3.4886,14.0,6705.72,197.1226702820892,12
12,6,0.7504,4.6286,10.65,10650.36,315.69450451695036,12
12,6,0.7451,3.4886,14.0,6572.88,193.34134845802282,12
12,6,0.77,4.6286,10.65,10499.16,311.2706671476708,12
12,6,0.7643,3.4886,14.0,6666.12,195.9841362856679,12
12,6,0.7896,4.6286,10.65,10278.24,304.8579992004738,12
12,6,0.8093,4.6286,10.65,9914.4,294.2945101853066,12
12,6,0.8289,4.6286,10.65,9765.96,290.14211979409987,12
12,6,0.8486,4.6286,10.65,9636.84,286.35810835066525,12
12,6,0.8682,4.6286,10.65,9539.64,283.58811915513456,12
12,6,0.96,3.595,16.02,2531.0,138.18830922546294,8
12,6,0.8879,4.6286,10.65,9618.96,286.0003203314148,12
12,6,0.975,3.595,16.02,2614.0,110.0837426716883,8
12,6,0.9075,4.6286,10.65,9405.6,279.7667893202615,12
12,6,0.99,3.595,16.02,2598.0,109.06898367255597,8
12,6,0.9272,4.6286,10.65,9394.92,279.54126507817335,12
12,6,1.005,3.595,16.02,2804.0,136.58467266161193,8
12,6,0.9468,4.6286,10.65,9344.04,278.1115626605898,12
12,6,1.02,3.595,16.02,2945.0,142.89027261614672,8
12,6,1.035,3.595,16.02,2740.0,133.8241009324104,8
12,6,0.9665,4.6286,10.65,9297.0,276.84592841624885,12
12,6,1.05,3.595,16.02,2734.0,131.6942094272973,8
12,6,0.9861,4.6286,10.65,9664.8,287.5133597872904,12
12,6,1.065,3.595,16.02,2791.0,136.12698038811905,8
12,6,1.0058,4.6286,10.65,9407.52,279.84820961536246,12
12,6,1.08,3.595,16.02,2804.0,113.95649038433524,8
12,6,1.0254,4.6286,10.65,9395.4,279.5836077655378,12
12,6,1.095,3.595,16.02,2629.0,107.91717610938501,8
12,6,1.11,3.595,16.02,2840.0,139.86682949498214,8
12,6,1.045,4.6286,10.65,9455.16,281.1889849303431,12
12,6,1.125,3.595,16.02,2766.0,138.180370524744,8
12,6,1.0647,4.6286,10.65,9608.88,285.6324292387672,12
12,6,1.14,3.595,16.02,2776.0,140.48911275658313,8
12,6,1.1755,2.3466,30.0,621.756,18.108705745352257,12
12,6,1.0843,4.6286,10.65,9690.6,287.89366844596407,12
12,6,1.155,3.595,16.02,2885.0,145.28117569633162,8
12,6,1.1915,2.3466,30.0,621.06,17.996285103809548,12
12,6,1.104,4.6286,10.65,9631.08,286.4128292876557,12
12,6,1.17,3.595,16.02,3062.0,113.26171153823537,8
12,6,1.2075,2.3466,30.0,636.732,18.43791464994788,12
12,6,1.185,3.595,16.02,3024.0,109.30610412832402,8
12,6,1.2,3.595,16.02,2743.0,107.86678265303884,8
12,6,1.2234,2.3466,30.0,632.928,18.325659851376024,12
12,6,1.215,3.595,16.02,2836.0,109.65114864951909,8
12,6,1.2394,2.3466,30.0,648.948,18.77900816819062,12
12,6,1.23,3.595,16.02,2889.0,110.32820899259343,8
12,6,1.2554,2.3466,30.0,645.144,18.66950281576598,12
12,6,1.245,3.595,16.02,2992.0,113.41697976578385,8
12,6,1.2713,2.3466,30.0,665.688,19.25216709820008,12
12,6,1.26,3.595,16.02,2938.0,112.07370432361036,8
12,6,1.275,3.595,16.02,2965.0,103.73670324309002,8
12,6,1.2873,2.3466,30.0,664.956,19.22562913290317,12
12,6,1.29,3.595,16.02,2872.0,101.44801673462409,8
12,6,1.3033,2.3466,30.0,667.056,19.285692390648023,12
12,6,1.305,3.595,16.02,2738.0,122.27125420543726,8
12,6,1.3192,2.3466,30.0,688.296,19.918914198347434,12
12,6,1.32,3.595,16.02,2834.0,123.08806965946485,8
12,6,1.3352,2.3466,30.0,683.952,20.034881153671773,12
12,6,1.335,3.595,16.02,2811.0,121.79954717339434,8
12,6,1.35,3.595,16.02,3071.0,131.8013266280937,8
12,6,1.3512,2.3466,30.0,685.968,19.92210974422432,12
12,6,1.365,3.595,16.02,2814.0,109.0052622607751,8
12,6,1.3671,2.3466,30.0,671.988,19.514006350941923,12
12,6,1.38,3.595,16.02,2835.0,109.19502918928974,8
12,6,1.3831,2.3466,30.0,685.236,19.885976845330536,12
12,6,1.395,3.595,16.02,2855.0,137.67014922569388,8
12,6,1.3991,2.3466,30.0,680.568,19.750522662707713,12
12,6,1.41,3.595,16.02,3007.0,141.8304946429332,8
12,6,1.495,2.095,44.98,206.628,6.018079541705722,12
12,6,1.425,3.595,16.02,2561.0,126.41177479550053,8
12,6,1.415,2.3466,30.0,693.312,20.112914600075438,12
12,6,1.44,3.595,16.02,2816.0,113.05902175141571,8
12,6,1.5079,2.095,44.98,213.228,6.2041691908899415,12
12,6,1.431,2.3466,30.0,681.444,19.770297127148286,12
12,6,1.455,3.595,16.02,2754.0,109.94462652031743,8
12,6,1.5208,2.095,44.98,213.888,6.142508651809888,12
12,6,1.447,2.3466,30.0,679.452,19.71306083978433,12
12,6,1.47,3.595,16.02,2799.0,133.82798960005877,8
12,6,1.5337,2.095,44.98,222.108,6.389126848103525,12
12,6,1.485,3.595,16.02,2601.0,127.06345184055239,8
12,6,1.5466,2.095,44.98,221.472,6.388528503525859,12
12,6,1.5,3.595,16.02,2660.0,129.3349140872551,8
12,6,1.515,3.595,16.02,2667.0,129.61277407181237,8
12,6,1.5595,2.095,44.98,224.052,6.462038689640852,12
12,6,1.53,3.595,16.02,2729.0,132.50374639383622,8
12,6,1.5724,2.095,44.98,226.644,6.533927136797107,12
12,6,1.545,3.595,16.02,2515.0,126.66183326119402,8
12,6,1.5852,2.095,44.98,228.624,6.590775722252924,12
12,6,1.5981,2.095,44.97,230.004,6.570623889227878,12
12,6,1.6109,2.095,44.97,235.608,6.743604941290344,12
12,6,1.6238,2.095,44.97,237.492,6.796255613951661,12
12,6,1.7278,3.269,21.98,905.568,26.2918114772962,12
12,6,1.7488,3.4886,20.0,1147.68,33.49331536245642,12
12,6,1.7448,3.269,21.98,911.04,26.54005503954454,12
12,6,1.7662,3.4886,20.0,1139.628,33.267631867334764,12
12,6,1.7836,3.4886,20.0,1153.608,33.650822501756195,12
12,6,1.8138,2.3476,45.0,170.604,4.958188927356692,12
12,6,1.801,3.4886,20.0,1163.568,33.93617266114137,12
12,6,1.8261,2.3476,45.0,173.208,5.03282589982511,12
12,6,1.8184,3.4886,20.0,1142.532,33.332253185843314,12
12,6,1.8384,2.3476,45.0,172.596,5.015379011003254,12
12,6,1.8566,3.116,24.98,621.648,17.725218572100253,12
12,6,1.8359,3.4886,20.0,1159.5,33.84166398729273,12
12,6,1.8583,5.15,11.97,3412.56,99.27155228419267,12
12,6,1.8507,2.3476,45.0,173.592,5.043339426476,12
12,6,1.8729,3.116,24.98,619.728,17.76398482118815,12
12,6,1.8533,3.4886,20.0,1135.464,33.291331644710226,12
12,6,1.8773,5.15,11.97,3302.4,97.01177401707062,12
12,6,1.863,2.3476,45.0,178.392,5.1976381619847745,12
12,6,1.8891,3.116,24.98,621.516,17.81386932511431,12
12,6,1.8964,5.15,11.97,3363.36,98.75308603548353,12
12,6,1.8753,2.3476,45.0,185.004,5.381465858083472,12
12,6,1.9054,3.116,24.98,618.888,17.740502337556126,12
12,6,1.8881,3.4886,20.0,1120.392,32.65897438191731,12
12,6,1.9154,5.15,11.97,3328.32,97.77145771809107,12
12,6,1.8876,2.3476,45.0,181.284,5.259353144368319,12
12,6,1.9217,3.116,24.98,622.572,17.844936772495195,12
12,6,1.9055,3.4886,20.0,1107.36,32.21062948251386,12
12,6,1.9345,5.15,11.97,3333.24,97.90545359883296,12
12,6,1.8999,2.3476,45.0,185.292,5.3775949896594755,12
12,6,1.9379,3.116,24.98,624.156,17.889128761911202,12
12,6,1.9229,3.4886,20.0,1092.324,31.780709280798394,12
12,6,1.9535,5.15,11.97,3274.2,96.24371832044649,12
12,6,1.9122,2.3476,45.0,186.084,5.406953726722693,12
12,6,1.9542,3.116,24.98,617.532,17.700982207416175,12
12,6,1.9403,3.4886,20.0,1091.292,31.73829639611957,12
12,6,1.9726,5.15,11.97,3240.24,95.29216571946868,12
12,6,1.9245,2.3476,45.0,186.888,5.4401553456462945,12
12,6,1.9704,3.116,24.98,616.608,17.671949191897703,12
12,6,1.9577,3.4886,20.0,1085.268,31.57256146163555,12
12,6,1.9916,5.15,11.97,3249.12,95.53374932779673,12
12,6,1.9867,3.116,24.98,617.7,17.70241212940322,12
12,6,1.9752,3.4886,20.0,1088.244,31.654376674351987,12
12,6,2.0106,5.15,11.97,3200.04,94.14380618109072,12
12,6,2.003,3.116,24.98,626.58,18.007522344920904,12
12,6,1.9926,3.4886,20.0,1114.224,32.39691127934134,12
12,6,2.0297,5.15,11.97,3165.0,93.13587150375474,12
12,6,2.0192,3.116,24.98,618.564,17.611990955776996,12
12,6,2.01,3.4886,20.0,1103.208,32.0891716971919,12
12,6,2.0487,5.15,11.97,3138.0,92.37410199718579,12
12,6,2.0355,3.116,24.98,616.956,17.58969434021094,12
12,6,2.0274,3.4886,20.0,1092.18,31.76252816811732,12
12,6,2.0678,5.15,11.97,3093.0,91.09576587733213,12
12,6,2.0518,3.116,24.98,611.136,17.425121917521025,12
12,6,2.0448,3.4886,20.0,1085.16,31.564198989069663,12
12,6,2.0868,5.15,11.97,3079.92,90.68464746758897,12
12,6,2.068,3.116,24.98,612.42,17.46240695764711,12
12,6,2.0622,3.4886,20.0,1079.136,31.39439832932813,12
12,6,2.1059,5.15,11.97,3082.92,90.73856083112116,12
12,6,2.0843,3.116,24.98,615.204,17.540519406011633,12
12,6,2.0796,3.4886,20.0,1081.116,31.559355342111353,12
12,6,2.1249,5.15,11.97,3121.8,91.85051569812809,12
12,6,2.1005,3.116,24.98,613.896,17.503819316849178,12
12,6,2.1439,5.15,11.97,3023.76,89.04740554438973,12
12,6,2.1168,3.116,24.98,614.088,17.50667196218015,12
12,6,2.163,5.15,11.97,3002.76,88.44922304230833,12
12,6,2.1331,3.116,24.98,610.668,17.41070448736271,12
12,6,2.182,5.15,11.97,3021.72,89.24696415513218,12
12,6,2.1493,3.116,24.98,614.664,17.554475678787334,12
12,6,2.2011,5.15,11.97,3050.76,90.56406167298066,12
12,6,2.2201,5.15,11.97,3003.72,89.99896952832779,12
12,6,2.2391,5.15,11.97,3027.72,91.21090817140484,12
12,6,2.2582,5.15,11.97,2934.6,90.31361174811425,12
12,6,2.2772,5.15,11.97,2945.64,94.31127373976459,12
12,6,0.18,3.605,16.0203,36.69,1.1114176933841902,8
12,6,0.195,3.605,16.0203,52.06,1.5495787074773353,8
