A,Z,nu,E0,ThetaDeg,cross,error,dataSet,normalization,normError,normCross,normCrossError,ThetaRad,sin2(T/2),cos2(T/2),tan2(T/2),nuel,Ex,R,Veff,Eeff,Ep,Ep_eff,F2foc,Q2,Q2eff,qv2,qv,W2,epsilon,gamma,Sig_R,D_sig_R,Sig_mott,Sig_mott_eff,H,Hcc,Hstar_Sig(nb),Hstar_error(nb),Hstar_Sig(GeV),Hstar_error(GeV),Hcc_Sig(nb),Hcc_error(nb),Hcc_Sig(GeV),Hcc_error(GeV),qvbin,qvcenter,Q2bin,Q2center,RL_qvc_nu,RT_qvc_nu,RL_qvd_nu,RT_qvd_nu,RL_qvc_ex,RT_qvc_ex,RL_qvd_ex,RT_qvd_ex,RL_qvc_w2,RT_qvc_w2,RL_qvd_w2,RT_qvd_w2,RL_q2c_nu,RT_q2c_nu,RL_q2d_nu,RT_q2d_nu,RL_q2c_ex,RT_q2c_ex,RL_q2d_ex,RT_q2d_ex,RL_q2c_w2,RT_q2c_w2,RL_q2d_w2,RT_q2d_w2,bc_qv_nu,bc_qv_ex,bc_qv_w2,bc_q2_nu,bc_q2_ex,bc_q2_w2,sigtot
12,6,0.043292316,0.25,40,168290,5048.7,16,0.9455,0.003127,159118.195,4802.465148044141,0.6981317007977318,0.1169777784405109,0.8830222215594891,0.1324743314317942,0.0013013242966351,0.0419909917033648,2.894010933453939,0.0031,0.2531,0.206707684,0.209807684,1.0249537599999998,0.0241802056609031,0.0248471679500671,0.026721392574711,0.1634667934924737,0.9367490769994689,0.7782502285440084,0.0016926059364327,94007820.47081302,2982797.0535424543,0.0137525664264707,0.0135841232975807,67.0817158114595,65.44852892823137,10673921.537422396,322157.60225553584,27.41267515634057,0.8273624336486538,10414051.78846546,314314.2791685899,26.745279861542805,0.8072192775298019,"[0.158,0.186]",0.167,"[0.015,0.025]",0.02,0.0304881,0.01235743,0.02975125,0.01186088,0.03060201,0.01238933,0.02991191,0.01190905,0.02999279,0.01221263,0.02975126,0.01186088,0.02577286,0.009501131,0.02975125,0.01186088,0.02610336,0.009621511,0.02990193,0.01190221,0.02785831,0.01022447,0.02975126,0.01186088,1.0277511409304083,1.0260877284600418,1.012512281686912,0.8551315652699476,0.86199881605026,0.9216057319478972,174757.32
12,6,0.043772316,0.25,40,167570,5027.1,16,0.9455,0.003127,158437.435,4781.918621770496,0.6981317007977318,0.1169777784405109,0.8830222215594891,0.1324743314317942,0.0013013242966351,0.0424709917033648,2.894010933453939,0.0031,0.2531,0.206227684,0.2093276839999999,1.0249537599999998,0.0241240563272517,0.0247903223646784,0.0267063380126823,0.1634207392367392,0.9377066646648576,0.7779520655903143,0.001719036093603,92166438.84882982,2924371.4071548334,0.0137525664264707,0.0135841232975807,67.28801151740278,65.64980211146577,10660939.951067751,321765.795296976,27.379335955887747,0.8263561983262993,10401386.25479822,313932.01123236626,26.71275234493286,0.8062375402440588,"[0.158,0.186]",0.167,"[0.015,0.025]",0.02,0.03008819,0.01224129,0.02933278,0.01172752,0.03020369,0.0122755,0.02949556,0.01177877,0.02958788,0.01208696,0.02933279,0.01172752,0.02538516,0.009356948,0.02933278,0.01172752,0.02571346,0.009479252,0.02948519,0.01177162,0.02745434,0.01009081,0.02933279,0.01172752,1.0289284202722184,1.0272049310082154,1.0131818852276877,0.8537452061534984,0.8606070161258409,0.920914175269652,171736.32
12,6,0.044252316,0.25,40,165260,4957.8,16,0.9455,0.003127,156253.33,4715.99851664255,0.6981317007977318,0.1169777784405109,0.8830222215594891,0.1324743314317942,0.0013013242966351,0.0429509917033648,2.894010933453939,0.0031,0.2531,0.205747684,0.2088476839999999,1.0249537599999998,0.0240679069936002,0.0247334767792897,0.0266917442506536,0.1633760822478419,0.9386642523302464,0.7776497769393509,0.0017453629801201,89524833.38981193,2840555.263558285,0.0137525664264707,0.0135841232975807,67.4975710475055,65.8542596570459,10546720.243084325,318318.4449370111,27.08599786637449,0.8175027422430319,10289947.36609808,310568.5908572218,26.426555932020285,0.7975996324390594,"[0.158,0.186]",0.167,"[0.015,0.025]",0.02,0.02968902,0.01211896,0.02891558,0.01158848,0.02980574,0.01215539,0.02907991,0.01164266,0.0291854,0.01195559,0.02891559,0.01158848,0.02500122,0.009210904,0.02891558,0.01158848,0.02532626,0.009334757,0.02906915,0.01163519,0.02704373,0.009951895,0.02891559,0.01158848,1.0301175728945935,1.0283388829719555,1.0139022310407426,0.8524449994396357,0.8592816979752081,0.919989063821435,168724.91999999998
12,6,0.044732316,0.25,40,161400,4842.0,16,0.9455,0.003127,152603.7,4605.846306342173,0.6981317007977318,0.1169777784405109,0.8830222215594891,0.1324743314317942,0.0013013242966351,0.0434309917033648,2.894010933453939,0.0031,0.2531,0.205267684,0.208367684,1.0249537599999998,0.0240117576599488,0.024676631193901,0.0266776112886248,0.163332823671866,0.939621839995635,0.7773433424075945,0.0017715853925412,86139624.22725788,2733145.136771799,0.0137525664264707,0.0135841232975807,67.71042579997315,66.0619321987493,10332861.505651364,311863.8145716621,26.536767662832027,0.8009260150449516,10081295.28267828,304271.10640743654,25.89069741334676,0.7814264860543093,"[0.158,0.186]",0.167,"[0.015,0.025]",0.02,0.02929177,0.01199093,0.02850083,0.01144428,0.02940939,0.01202949,0.02866627,0.01150125,0.02878625,0.01181901,0.02850084,0.01144429,0.02462203,0.009063407,0.02850083,0.01144428,0.02494299,0.009188465,0.02865511,0.01149346,0.02662926,0.009808431,0.02850084,0.01144429,1.0313174942589944,1.02948632804007,1.0146665459514217,0.8512335280028295,0.8580282343903184,0.9188713183708704,165729.84
12,6,0.045212316,0.25,40,162200,4866.0,16,0.9455,0.003127,153360.1,4628.675779979557,0.6981317007977318,0.1169777784405109,0.8830222215594891,0.1324743314317942,0.0013013242966351,0.0439109917033648,2.894010933453939,0.0031,0.2531,0.204787684,0.207887684,1.0249537599999998,0.0239556083262973,0.0246197856085122,0.0266639391265961,0.1632909646202023,0.9405794276610238,0.777032741752829,0.0017977021356636,85308960.23182665,2706788.796356213,0.0137525664264707,0.0135841232975807,67.92660759859386,66.27285078557483,10417231.333981115,314410.2434077867,26.7534455434864,0.8074657320785359,10163611.023760837,306755.53930138936,26.10210000447864,0.7878069856327334,"[0.158,0.186]",0.167,"[0.015,0.025]",0.02,0.02889736,0.01185765,0.02808947,0.01129543,0.02901563,0.01189826,0.02825563,0.01135504,0.02839105,0.01167769,0.02808948,0.01129543,0.02424836,0.00891483,0.02808947,0.01129543,0.0245646,0.00904078,0.02824408,0.01134693,0.02621344,0.009661101,0.02808948,0.01129543,1.032525897615735,1.0306461186839204,1.0154671463112803,0.8501127912947304,0.8568516653440812,0.917603355551548,162756.12
12,6,0.045692316,0.25,40,159560,4786.8,16,0.9455,0.003127,150863.98,4553.338516976191,0.6981317007977318,0.1169777784405109,0.8830222215594891,0.1324743314317942,0.0013013242966351,0.0443909917033648,2.894010933453939,0.0031,0.2531,0.204307684,0.2074076839999999,1.0249537599999998,0.0238994589926459,0.0245629400231235,0.0266507277645674,0.1632505061694064,0.9415370153264124,0.7767179546743649,0.001823712022753,82723575.9362141,2624756.507759305,0.0137525664264707,0.0135841232975807,68.14614869861651,66.48704688747766,10280799.214345109,310292.4836529976,26.403061725939992,0.7968905362487615,10030500.511891494,302738.031472754,25.760246711949225,0.7774892559531287,"[0.158,0.186]",0.167,"[0.015,0.025]",0.02,0.02850644,0.01171958,0.0276822,0.01114241,0.02862518,0.01176214,0.02784878,0.01120451,0.02800021,0.01153209,0.02768221,0.01114241,0.02388077,0.00876551,0.0276822,0.01114241,0.02419183,0.008892069,0.02783683,0.01119609,0.02579846,0.009510541,0.02768221,0.01114241,1.033740368406177,1.0318150924828031,1.0162959634131177,0.8490846807470561,0.8557568129803172,0.9162258954106244,159807.36000000002
12,6,0.046172316,0.25,40,160000,4800.0,16,0.9455,0.003127,151280.0,4565.894727476752,0.6981317007977318,0.1169777784405109,0.8830222215594891,0.1324743314317942,0.0013013242966351,0.0448709917033648,2.894010933453939,0.0031,0.2531,0.203827684,0.206927684,1.0249537599999998,0.0238433096589944,0.0245060944377348,0.0266379772025387,0.1632114493610626,0.9424946029918012,0.7763989608132648,0.0018496138757705,81790043.84738138,2595136.240530345,0.0137525664264707,0.0135841232975807,68.36908179271431,66.70455240118767,10342874.69360182,312166.030079781,26.562483447569896,0.8017021623608399,10091064.68725167,304565.9641072795,25.915787115674277,0.7821837371091163,"[0.158,0.186]",0.167,"[0.015,0.025]",0.02,0.02811948,0.01157713,0.02727948,0.01098567,0.02823855,0.01162157,0.02744628,0.01105012,0.02761397,0.01138261,0.02727949,0.01098567,0.02351963,0.008615752,0.02727948,0.01098567,0.0238252,0.008742663,0.02743393,0.01104138,0.02538619,0.009357337,0.02727949,0.01098567,1.0349597835737383,1.032990944640498,1.0171467036315045,0.8481515539734198,0.8547476379061114,0.9147795900552232,156886.08
12,6,0.046652316,0.25,40,148000,4440.0,16,0.9455,0.003127,139934.0,4223.452622915995,0.6981317007977318,0.1169777784405109,0.8830222215594891,0.1324743314317942,0.0013013242966351,0.0453509917033648,2.894010933453939,0.0031,0.2531,0.203347684,0.206447684,1.0249537599999998,0.023787160325343,0.0244492488523461,0.0266256874405099,0.1631737952016499,0.94345219065719,0.7760757397525743,0.0018754065255981,74615289.05332728,2367486.696562473,0.0137525664264707,0.0135841232975807,68.5954400170339,66.92539965611122,9598834.30334362,289709.5910600186,24.651645200367422,0.744029725303974,9365138.875478268,282656.25471730414,24.05147057596767,0.7259154064706042,"[0.158,0.186]",0.167,"[0.015,0.025]",0.02,0.02773676,0.01143072,0.02688164,0.01082565,0.02785608,0.01147695,0.0270485,0.01089232,0.02723242,0.01122967,0.02688165,0.01082565,0.02316514,0.008465831,0.02688164,0.01082565,0.02346507,0.008592863,0.02703574,0.01088326,0.02497816,0.009202027,0.02688165,0.01082565,1.036181643373559,1.0341712781384216,1.018012517046663,0.8473137791381694,0.8538280108512174,0.9133002156739634,153993.72
12,6,0.047132316,0.25,40,152170,4565.1,16,0.9455,0.003127,143876.73500000002,4342.451254250859,0.6981317007977318,0.1169777784405109,0.8830222215594891,0.1324743314317942,0.0013013242966351,0.0458309917033648,2.894010933453939,0.0031,0.2531,0.202867684,0.2059676839999999,1.0249537599999998,0.0237310109916915,0.0243924032669574,0.0266138584784812,0.1631375446624144,0.9444097783225788,0.7757482710175587,0.0019010888122623,75681227.55337454,2401308.119091736,0.0137525664264707,0.0135841232975807,68.82525695733256,67.14962142031906,9902353.256557044,298870.32339850644,25.431140012940435,0.7675562407377565,9661268.28644157,291593.9577591349,24.811987628535007,0.7488691399480857,"[0.158,0.186]",0.167,"[0.015,0.025]",0.02,0.02735842,0.01128075,0.02648883,0.01066276,0.02747793,0.01132867,0.02665564,0.01073151,0.02685554,0.01107366,0.02648884,0.01066277,0.02281738,0.008315994,0.02648883,0.01066276,0.02311161,0.00844294,0.02664248,0.01072215,0.02457555,0.009045102,0.02648884,0.01066277,1.0374048087233994,1.0353541916820086,1.0188880424036375,0.8465726571265321,0.8530000752397491,0.911819713382851,151131.24
12,6,0.047612316,0.25,40,154680,4640.4,16,0.9455,0.003127,146249.94,4414.078727788149,0.6981317007977318,0.1169777784405109,0.8830222215594891,0.1324743314317942,0.0013013242966351,0.0463109917033648,2.894010933453939,0.0031,0.2531,0.202387684,0.205487684,1.0249537599999998,0.0236748616580401,0.0243355576815686,0.0266024903164525,0.1631026986792448,0.9453673659879672,0.7754165340759475,0.0019266595851565,75908552.36012936,2408520.963303945,0.0137525664264707,0.0135841232975807,69.05856665520417,67.37725090662059,10099811.229809612,304829.9500442767,25.93824991241129,0.78286170356328,9853918.902458208,297408.48996375874,25.30675131374833,0.7638019724551087,"[0.158,0.186]",0.167,"[0.015,0.025]",0.02,0.02698446,0.01112757,0.02610109,0.0104974,0.02710415,0.01117712,0.02626781,0.0105681,0.02648322,0.01091493,0.0261011,0.01049741,0.02247632,0.008166463,0.02610109,0.0104974,0.02276487,0.008293136,0.02625424,0.01055842,0.02417928,0.008887005,0.0261011,0.01049741,1.0386264046859242,1.0365368863637676,1.0197682264086203,0.8459286896649829,0.8522661078110618,0.910366982947083,148298.88
12,6,0.048092316,0.25,40,152980,4589.4,16,0.9455,0.003127,144642.59,4365.566096308708,0.6981317007977318,0.1169777784405109,0.8830222215594891,0.1324743314317942,0.0013013242966351,0.0467909917033648,2.894010933453939,0.0031,0.2531,0.201907684,0.205007684,1.0249537599999998,0.0236187123243887,0.0242787120961799,0.0265915829544238,0.1630692581525525,0.946324953653356,0.7750805083381823,0.001952117703261,74095219.64704011,2350985.287584562,0.0137525664264707,0.0135841232975807,69.29540361439547,67.60832177872636,10023066.653881522,302513.6646490328,25.741155140583327,0.7769130389711163,9779042.767628388,295148.59738553746,25.114455056570872,0.7579981354194127,"[0.158,0.186]",0.167,"[0.015,0.025]",0.02,0.02661483,0.01097154,0.02571838,0.01032994,0.02673471,0.01102264,0.02588499,0.01040245,0.02611532,0.01075384,0.02571839,0.01032994,0.02214185,0.008017435,0.02571838,0.01032994,0.02242483,0.008143669,0.02587102,0.01039246,0.02378996,0.008728136,0.02571839,0.01032994,1.039845210271704,1.0377180302807378,1.0206496709375212,0.845381994841525,0.8516278192373947,0.908964781748126,145496.64
12,6,0.048572316,0.25,40,147090,4412.7,16,0.9455,0.003127,139073.595,4197.484096653471,0.6981317007977318,0.1169777784405109,0.8830222215594891,0.1324743314317942,0.0013013242966351,0.0472709917033648,2.894010933453939,0.0031,0.2531,0.201427684,0.204527684,1.0249537599999998,0.0235625629907372,0.0242218665107912,0.026581136392395,0.1630372239471559,0.9472825413187448,0.7747401731576735,0.0019774620353612,70329337.56151399,2231496.696822231,0.0137525664264707,0.0135841232975807,69.53580280721421,67.84286815750032,9670594.077610372,291875.42643131345,24.83593804666296,0.7495920054151088,9435151.569774596,284769.3601624658,24.231276586236405,0.7313422660307222,"[0.158,0.186]",0.167,"[0.015,0.025]",0.02,0.02624939,0.01081301,0.02534061,0.01016071,0.02636949,0.01086557,0.02550711,0.01023491,0.02575165,0.0105907,0.02534062,0.01016072,0.02181379,0.007869089,0.02534061,0.01016071,0.02209134,0.007994734,0.02549274,0.01022462,0.023408,0.008568851,0.02534062,0.01016072,1.0410594157985744,1.0388952337117876,1.0215279160491073,0.8449321286700034,0.8510853172162862,0.9076317352900806,142724.28
12,6,0.049052316,0.25,40,139020,4170.6,16,0.9455,0.003127,131443.41,3967.1917813363634,0.6981317007977318,0.1169777784405109,0.8830222215594891,0.1324743314317942,0.0013013242966351,0.0477509917033648,2.894010933453939,0.0031,0.2531,0.200947684,0.204047684,1.0249537599999998,0.0235064136570858,0.0241650209254025,0.0265711506303663,0.1630065968921698,0.9482401289841336,0.7743955078310619,0.0020026914602643,65633380.18261296,2082497.520336741,0.0137525664264707,0.0135841232975807,69.77979968103072,68.08092462730293,9172094.819191592,276829.84779788286,23.555696460775245,0.7109520774213146,8948788.888965677,270090.0846472166,22.98220405647885,0.6936430746117901,"[0.158,0.186]",0.167,"[0.015,0.025]",0.02,0.02588798,0.01065229,0.02496763,0.009990056,0.02600833,0.01070623,0.02513404,0.01006582,0.02539201,0.01042584,0.02496764,0.009990061,0.02149195,0.007721584,0.02496763,0.009990056,0.02176425,0.007846507,0.02511927,0.01005523,0.0230336,0.008409473,0.02496764,0.00999006,1.042267157961327,1.040066418296061,1.0224013580310876,0.844579078324718,0.8506399273077987,0.9063830014659078,139981.56
12,6,0.049532316,0.25,40,133760,4012.8,16,0.9455,0.003127,126470.08,3817.087992170565,0.6981317007977318,0.1169777784405109,0.8830222215594891,0.1324743314317942,0.0013013242966351,0.0482309917033648,2.894010933453939,0.0031,0.2531,0.200467684,0.203567684,1.0249537599999998,0.0234502643234343,0.0241081753400137,0.0265616256683376,0.1629773777808983,0.9491977166495222,0.7740464915984865,0.0020278048670129,62367973.39691478,1978888.632371701,0.0137525664264707,0.0135841232975807,70.027430164874,68.3225262424268,8856374.695146028,267300.86280490336,22.744866704304076,0.6864798186299809,8640755.359681817,260793.09451472567,22.191114947765136,0.6697666230620796,"[0.158,0.186]",0.167,"[0.015,0.025]",0.02,0.02553041,0.01048969,0.02459928,0.009818276,0.02565107,0.01054494,0.02476564,0.009895491,0.02503622,0.01025954,0.02459929,0.00981828,0.02117609,0.007575061,0.02459928,0.009818276,0.02144334,0.007699143,0.02475047,0.0098846,0.02266681,0.008250286,0.02459929,0.00981828,1.0434669449960925,1.0412303608927402,1.023267987783728,0.8443219393925573,0.8502909558172662,0.9052290791247022,137268.24
12,6,0.050012316,0.25,40,134940,4048.2,16,0.9455,0.003127,127585.77,3850.761465785705,0.6981317007977318,0.1169777784405109,0.8830222215594891,0.1324743314317942,0.0013013242966351,0.0487109917033648,2.894010933453939,0.0031,0.2531,0.199987684,0.203087684,1.0249537599999998,0.0233941149897829,0.024051329754625,0.0265525615063089,0.1629495673707326,0.9501553043149108,0.77369310364386,0.0020528011550978,62152035.37038032,1972037.0820850444,0.0137525664264707,0.0135841232975807,70.27873067612433,68.56770853362627,8966565.967935942,270626.6279519513,23.02785900057151,0.6950210205961629,8748263.890398279,264037.8898185137,22.467217448493983,0.6780998789605523,"[0.158,0.186]",0.167,"[0.015,0.025]",0.02,0.02517652,0.01032548,0.02423541,0.00964566,0.02529751,0.01038197,0.02440174,0.009724207,0.0246841,0.01009207,0.02423542,0.009645665,0.02086599,0.007429647,0.02423541,0.00964566,0.02112838,0.007552781,0.02438618,0.009713023,0.02230753,0.008091546,0.02423542,0.009645664,1.0446570947217049,1.0423849820727409,1.024125783072436,0.8441598763360153,0.8500377765102235,0.9041760507720464,134584.2
12,6,0.050493316,0.25,40,129330,3879.9,16,0.9455,0.003127,122281.515,3690.6697819035526,0.6981317007977318,0.1169777784405109,0.8830222215594891,0.1324743314317942,0.0013013242966351,0.0491919917033648,2.894010933453939,0.0031,0.2531,0.199506684,0.2026066839999999,1.0249537599999998,0.023337848678353,0.0239943657409334,0.0265439407016093,0.1629231128526867,0.9511148869546026,0.7733345731192859,0.0020777309398556,58853392.73452632,1867373.6457279637,0.0137525664264707,0.0135841232975807,70.53427328824291,68.81702964653051,8625037.797110375,260318.71101344505,22.15074923629632,0.6685483153600282,8415050.642977666,253980.93179681108,21.61146200029192,0.6522716842953269,"[0.158,0.186]",0.167,"[0.015,0.025]",0.02,0.02482541,0.0101596,0.02387512,0.009472119,0.02494677,0.01021726,0.02404146,0.009551888,0.0243348,0.009923352,0.02387513,0.009472123,0.0205608,0.007285158,0.02387512,0.009472119,0.0208185,0.007407246,0.02402551,0.009540416,0.02195489,0.00793315,0.02387513,0.009472123,1.0458387992567826,1.0435311889287535,1.0249768008821536,0.8440920563279534,0.8498789695273734,0.9032266977621064,131923.68
12,6,0.050973316,0.25,40,128520,3855.6,16,0.9455,0.003127,121515.66,3667.5549398457006,0.6981317007977318,0.1169777784405109,0.8830222215594891,0.1324743314317942,0.0013013242966351,0.0496719917033648,2.894010933453939,0.0031,0.2531,0.199026684,0.202126684,1.0249537599999998,0.0232816993447015,0.0239375201555447,0.0265357990995805,0.1628981249111867,0.9520724746199912,0.7729723698320794,0.0021024894822883,57796084.60525785,1833826.058337108,0.0137525664264707,0.0135841232975807,70.79303293405145,69.06948947048252,8602462.120382998,259637.33764393977,22.092770573965662,0.6667984180263309,8393024.598868735,253316.1473000888,21.554894899810574,0.6505643903646259,"[0.158,0.186]",0.167,"[0.015,0.025]",0.02,0.02447838,0.009993,0.02351978,0.009298628,0.02460016,0.01005175,0.02368614,0.009379508,0.02398966,0.009754325,0.02351979,0.009298632,0.02026156,0.007142294,0.02351978,0.009298628,0.02051476,0.007263254,0.0236698,0.009367752,0.02161012,0.007775959,0.02351979,0.009298632,1.047005175062121,1.0446634809935975,1.025816820207824,0.8441168198957552,0.8498144372379902,0.9023858343395094,129298.20000000001
12,6,0.051453316,0.25,40,130120,3903.6,16,0.9455,0.003127,123028.46,3713.213887120469,0.6981317007977318,0.1169777784405109,0.8830222215594891,0.1324743314317942,0.0013013242966351,0.0501519917033648,2.894010933453939,0.0031,0.2531,0.198546684,0.201646684,1.0249537599999998,0.0232255500110501,0.023880674570156,0.0265281182975518,0.1628745477278505,0.95303006228538,0.7726057319962712,0.0021271276670888,57837835.45459495,1835150.781214012,0.0137525664264707,0.0135841232975807,71.05557493746224,69.32563956588857,8741857.958970577,263844.5476151139,22.45076578949633,0.6776033391464616,8529026.674306339,257420.92756956565,21.904174281478152,0.6611062523898266,"[0.158,0.186]",0.167,"[0.015,0.025]",0.02,0.0241346,0.009825572,0.02316853,0.009125064,0.02425681,0.009885348,0.02333492,0.00920695,0.02364788,0.00958487,0.02316854,0.009125068,0.01996744,0.007000845,0.02316853,0.009125064,0.02021632,0.007120601,0.02331821,0.009194916,0.0212722,0.007619821,0.02316854,0.009125068,1.0481577829129658,1.0457823230761578,1.0266479042963643,0.8442326215338523,0.8498420203163265,0.9016498774099684,126702.23999999999
12,6,0.051933316,0.25,40,134340,4030.2,16,0.9455,0.003127,127018.47,3833.6393605576673,0.6981317007977318,0.1169777784405109,0.8830222215594891,0.1324743314317942,0.0013013242966351,0.0506319917033648,2.894010933453939,0.0031,0.2531,0.198066684,0.2011666839999999,1.0249537599999998,0.0231694006773986,0.0238238289847672,0.0265208982955231,0.1628523819154117,0.9539876499507688,0.7722346385736296,0.0021516444376368,59033206.31335621,1873078.9946067545,0.0137525664264707,0.0135841232975807,71.32193773925005,69.58551743763549,9059203.4090748,273422.5877884323,23.265769694626265,0.7022015810376946,8838645.95908678,266765.7785736913,22.69933591406725,0.6851056198259078,"[0.158,0.186]",0.167,"[0.015,0.025]",0.02,0.02379398,0.009657548,0.02282129,0.008951647,0.02391663,0.009718282,0.02298771,0.00903444,0.02330941,0.009415202,0.0228213,0.008951652,0.01967828,0.00686089,0.02282129,0.008951647,0.01992297,0.006979375,0.02297062,0.009022132,0.02094088,0.007464895,0.0228213,0.008951651,1.0492952791252843,1.046886535796817,1.0274701048279142,0.8444382816007462,0.8499602095690321,0.901017256225656,124136.28
12,6,0.052413316,0.25,40,128770,3863.1,16,0.9455,0.003127,121752.035,3674.689150357383,0.6981317007977318,0.1169777784405109,0.8830222215594891,0.1324743314317942,0.0013013242966351,0.0511119917033648,2.894010933453939,0.0031,0.2531,0.197586684,0.200686684,1.0249537599999998,0.0231132513437472,0.0237669833993785,0.0265141390934944,0.1628316280502483,0.9549452376161576,0.7718590684711691,0.0021760387487849,55951225.62407541,1775290.077971721,0.0137525664264707,0.0135841232975807,71.59216030351865,69.84916110119804,8716491.206999615,263078.9347179865,22.385619111294368,0.675637098569287,8504277.507113703,256673.95446013735,21.840613679288687,0.6591878823580171,"[0.158,0.186]",0.167,"[0.015,0.025]",0.02,0.02345648,0.009489144,0.02247802,0.008778585,0.02357957,0.009550772,0.02264445,0.008862186,0.02297425,0.009245525,0.02247803,0.008778589,0.01939395,0.006722501,0.02247802,0.008778585,0.01963456,0.006839655,0.02262699,0.008849611,0.02061586,0.007311321,0.02247803,0.008778589,1.0504164229946296,1.0479754243625226,1.0282839141306093,0.8447324005203397,0.8501670865226351,0.9004830325474473,121601.03999999998
12,6,0.052893316,0.25,40,125150,3754.5,16,0.9455,0.003127,118329.325,3571.385782148221,0.6981317007977318,0.1169777784405109,0.8830222215594891,0.1324743314317942,0.0013013242966351,0.0515919917033648,2.894010933453939,0.0031,0.2531,0.197106684,0.200206684,1.0249537599999998,0.0230571020100958,0.0237101378139898,0.0265078406914656,0.1628122866723076,0.9559028252815462,0.771479000541464,0.0022003095670563,53778489.523320325,1706350.8045474456,0.0137525664264707,0.0135841232975807,71.86628212500518,70.11660908976538,8503888.654111428,256662.2181970964,21.83961503029192,0.6591577413863822,8296851.024880801,250413.4607956328,21.307902739233743,0.6431097353956555,"[0.158,0.186]",0.167,"[0.015,0.025]",0.02,0.02312208,0.009320563,0.0221387,0.008606068,0.0232456,0.00938302,0.0223051,0.008690384,0.02264243,0.009076026,0.02213871,0.008606072,0.01911431,0.00658574,0.0221387,0.008606068,0.01935094,0.00670151,0.02228729,0.008677547,0.02029689,0.007159223,0.0221387,0.008606072,1.0515200008152297,1.049048074516462,1.0290900601437405,0.8451125759489709,0.8504603322670543,0.9000433248484373,119097.18000000001
12,6,0.053373316,0.25,40,113940,3418.2,16,0.9455,0.003127,107730.27,3251.487782804382,0.6981317007977318,0.1169777784405109,0.8830222215594891,0.1324743314317942,0.0013013242966351,0.0520719917033648,2.894010933453939,0.0031,0.2531,0.196626684,0.199726684,1.0249537599999998,0.0230009526764443,0.0236532922286011,0.0265020030894369,0.1627943582850369,0.9568604129469348,0.7710944135829703,0.0022244558708387,48429942.536635526,1536645.4533041413,0.0137525664264707,0.0135841232975807,72.1443432364922,70.38790046147274,7772129.57583998,234576.45063190037,19.96031754482413,0.6024372596289937,7582907.521447583,228865.39840772952,19.474359062621645,0.5877701835339322,"[0.158,0.186]",0.167,"[0.015,0.025]",0.02,0.0227908,0.009151996,0.02180333,0.008434274,0.02291472,0.009215222,0.02196967,0.008519215,0.02231399,0.008906884,0.02180334,0.008434279,0.01883928,0.006450664,0.02180333,0.008434274,0.01907201,0.006565004,0.0219515,0.008506122,0.01998375,0.007008713,0.02180334,0.008434278,1.0526054084442038,1.0501029579928236,1.0298891190207076,0.8455778287211208,0.8508389949342534,0.8996930328189477,116625.528
12,6,0.053853316,0.25,40,117640,3529.2,16,0.9455,0.003127,111228.62,3357.074098377281,0.6981317007977318,0.1169777784405109,0.8830222215594891,0.1324743314317942,0.0013013242966351,0.0525519917033648,2.894010933453939,0.0031,0.2531,0.196146684,0.199246684,1.0249537599999998,0.0229448033427929,0.0235964466432123,0.0264966262874082,0.1627778433553173,0.9578180006123236,0.7707052863403537,0.0022484766505767,49468434.53832217,1569596.0191958384,0.0137525664264707,0.0135841232975807,72.42638421632903,70.66307480673962,8055886.767972059,243140.7384917593,20.689060369466475,0.6244319913894447,7859756.295710414,237221.17814540176,20.18535974683041,0.6092294264957326,"[0.158,0.186]",0.167,"[0.015,0.025]",0.02,0.02246269,0.008983622,0.02147196,0.008263369,0.02258697,0.009047556,0.02163818,0.008348848,0.02198902,0.008738261,0.02147197,0.008263373,0.01856879,0.006317322,0.02147196,0.008263369,0.01879768,0.00643019,0.02161966,0.008335505,0.01967622,0.006859886,0.02147197,0.008263373,1.053671186784608,1.051139362750458,1.0306815957515978,0.8461258930850887,0.8513004787958217,0.8994268085766578,114186.972
12,6,0.054333316,0.25,40,112480,3374.4,16,0.9455,0.003127,106349.84,3209.823993416157,0.6981317007977318,0.1169777784405109,0.8830222215594891,0.1324743314317942,0.0013013242966351,0.0530319917033648,2.894010933453939,0.0031,0.2531,0.195666684,0.198766684,1.0249537599999998,0.0228886540091414,0.0235396010578236,0.0264917102853795,0.1627627423134039,0.9587755882777124,0.7703115975048258,0.0022723709089604,46801268.04151507,1484968.8431998435,0.0137525664264707,0.0135841232975807,72.712446196065,70.9421722557172,7732957.018960121,233394.15442011083,19.859714915038435,0.5994008964817915,7544688.668647963,227711.88665146308,19.376205727601253,0.5848077443823336,"[0.158,0.186]",0.167,"[0.015,0.025]",0.02,0.0221378,0.008815609,0.02114464,0.008093504,0.0222624,0.008880194,0.02131066,0.008179439,0.02166759,0.008570312,0.02114465,0.008093509,0.0183028,0.006185755,0.02114464,0.008093504,0.01852788,0.006297116,0.0212918,0.008165851,0.01937413,0.006712829,0.02114465,0.008093508,1.0547158994777757,1.052156706876716,1.031467304651762,0.8467554782804241,0.851843146307201,0.899239540548631,111782.424
